exam_title,topic_slug,type,text,options_json,answer,explanation,difficulty,tags
Soft Skills Mastery — Mock 20,aptitude,mcq,An item with CP ₹707 sold at 33% profit. What is SP (₹)?,"[""950"",""930"",""940"",""960""]",940,SP = CP×(1 + p/100) = 707×(1+33/100) = 940.,mixed,"profit-loss,aptitude"
Soft Skills Mastery — Mock 20,aptitude,mcq,"Find the average of [38, 90, 40, 11, 23, 81].","[""47"",""49"",""51"",""45""]",47,Average = sum/count.,mixed,"average,aptitude"
Soft Skills Mastery — Mock 20,aptitude,mcq,"Find the average of [35, 12, 96, 15].","[""42"",""38"",""44"",""40""]",40,Average = sum/count.,mixed,"average,aptitude"
Soft Skills Mastery — Mock 20,aptitude,mcq,What is 31% of 138?,"[""43"",""48"",""38"",""53""]",43,31% of 138 = (31/100)×138 = 43.,mixed,"percentage,aptitude"
Soft Skills Mastery — Mock 20,aptitude,mcq,"In ratio 9:3, what is A's share out of total 188?","[""136"",""141"",""151"",""146""]",141,Share = total×a/(a+b) = 188×(9/12) = 141.,mixed,"ratio,aptitude"
Soft Skills Mastery — Mock 20,aptitude,mcq,What is 15% of 414?,"[""67"",""72"",""57"",""62""]",62,15% of 414 = (15/100)×414 = 62.,mixed,"percentage,aptitude"
Soft Skills Mastery — Mock 20,quant,mcq,Simple Interest on ₹2155 at 15% p.a. for 4 years is?,"[""1343"",""1243"",""1293"",""1393""]",1293,SI = (PRT)/100.,mixed,"simple-interest,quant"
Soft Skills Mastery — Mock 20,quant,mcq,Number of permutations of 7 different objects taken all at a time:,"[""5040"",""5047"",""5039"",""2520""]",5040,7! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 20,quant,mcq,A train covers 220 km in 3 hours. Average speed (km/h)?,"[""73"",""68"",""78"",""83""]",73,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 20,quant,mcq,Simple Interest on ₹3340 at 10% p.a. for 4 years is?,"[""1336"",""1286"",""1386"",""1436""]",1336,SI = (PRT)/100.,mixed,"simple-interest,quant"
Soft Skills Mastery — Mock 20,quant,mcq,Number of permutations of 5 different objects taken all at a time:,"[""125"",""119"",""120"",""60""]",120,5! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 20,quant,mcq,Simple Interest on ₹4007 at 10% p.a. for 1 years is?,"[""451"",""401"",""501"",""351""]",401,SI = (PRT)/100.,mixed,"simple-interest,quant"
Soft Skills Mastery — Mock 20,quant,mcq,"A completes work in 6 days, B in 8 days. Together, how many days?","[""4.4"",""3.9"",""3.4"",""2.4""]",3.4,Time = AB/(A+B).,mixed,"time&work,quant"
Soft Skills Mastery — Mock 20,quant,mcq,Number of permutations of 4 different objects taken all at a time:,"[""28"",""24"",""12"",""23""]",24,4! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 20,quant,mcq,A train covers 198 km in 4 hours. Average speed (km/h)?,"[""55"",""50"",""60"",""45""]",50,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 20,quant,mcq,A train covers 282 km in 5 hours. Average speed (km/h)?,"[""56"",""61"",""66"",""51""]",56,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 20,quant,mcq,"A completes work in 7 days, B in 8 days. Together, how many days?","[""2.7"",""4.2"",""4.7"",""3.7""]",3.7,Time = AB/(A+B).,mixed,"time&work,quant"
Soft Skills Mastery — Mock 20,quant,mcq,A train covers 313 km in 2 hours. Average speed (km/h)?,"[""162"",""167"",""152"",""157""]",157,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 20,quant,mcq,Number of permutations of 6 different objects taken all at a time:,"[""360"",""719"",""720"",""726""]",720,6! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 20,quant,mcq,"A completes work in 8 days, B in 9 days. Together, how many days?","[""5.2"",""4.7"",""3.2"",""4.2""]",4.2,Time = AB/(A+B).,mixed,"time&work,quant"
Soft Skills Mastery — Mock 20,quant,mcq,Number of permutations of 4 different objects taken all at a time:,"[""23"",""12"",""24"",""28""]",24,4! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 20,quant,mcq,A train covers 224 km in 3 hours. Average speed (km/h)?,"[""80"",""75"",""85"",""70""]",75,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 20,quant,mcq,A train covers 492 km in 2 hours. Average speed (km/h)?,"[""251"",""241"",""246"",""256""]",246,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 20,quant,mcq,Number of permutations of 6 different objects taken all at a time:,"[""360"",""720"",""726"",""719""]",720,6! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 20,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Aunt"",""Father"",""Mother"",""Grandfather""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 20,reasoning,mcq,"Find the next term: 5, 7, 9, 11, __","[""15"",""11"",""13"",""15""]",13,Arithmetic progression with d=2.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 20,reasoning,mcq,"Find the next term: 5, 7, 9, 11, __","[""15"",""15"",""11"",""13""]",13,Arithmetic progression with d=2.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 20,reasoning,mcq,Analogy — Cat : Kitten :: Dog : ?,"[""Classroom"",""Kennel"",""Puppy"",""Clinic""]",Puppy,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 20,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""North"",""East"",""South"",""West""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 20,reasoning,mcq,Analogy — Doctor : Hospital :: Teacher : ?,"[""School"",""Clinic"",""Classroom"",""Kennel""]",School,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 20,reasoning,mcq,"Find the next term: 3, 9, 15, 21, __","[""27"",""25"",""33"",""29""]",27,Arithmetic progression with d=6.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 20,reasoning,mcq,Analogy — Doctor : Hospital :: Teacher : ?,"[""Kennel"",""Classroom"",""School"",""Clinic""]",School,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 20,reasoning,mcq,"Find the next term: 4, 9, 14, 19, __","[""26"",""22"",""29"",""24""]",24,Arithmetic progression with d=5.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 20,reasoning,mcq,"Find the next term: 3, 9, 15, 21, __","[""25"",""29"",""33"",""27""]",27,Arithmetic progression with d=6.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 20,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Aunt"",""Grandfather"",""Father"",""Mother""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 20,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Aunt"",""Father"",""Mother"",""Grandfather""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 20,reasoning,mcq,Analogy — Doctor : Hospital :: Teacher : ?,"[""Clinic"",""School"",""Classroom"",""Kennel""]",School,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 20,reasoning,mcq,Analogy — Doctor : Hospital :: Teacher : ?,"[""Kennel"",""Classroom"",""School"",""Clinic""]",School,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 20,reasoning,mcq,"Find the next term: 4, 7, 10, 13, __","[""14"",""19"",""18"",""16""]",16,Arithmetic progression with d=3.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 20,reasoning,mcq,Analogy — Doctor : Hospital :: Teacher : ?,"[""Clinic"",""Kennel"",""Classroom"",""School""]",School,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 20,reasoning,mcq,Analogy — Bird : Nest :: Bee : ?,"[""Hive"",""Clinic"",""Kennel"",""Classroom""]",Hive,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 20,reasoning,mcq,"Find the next term: 3, 8, 13, 18, __","[""23"",""28"",""21"",""25""]",23,Arithmetic progression with d=5.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 20,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He doesn't like playing."",""He do not likes playing."",""He doesn't likes playing."",""He don't like playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 20,verbal,mcq,"Choose the antonym of ""hostile"".","[""aggressive"",""delicate"",""friendly"",""hidden""]",friendly,"""friendly"" is opposite in meaning to ""hostile"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 20,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He don't like playing."",""He do not likes playing."",""He doesn't like playing."",""He doesn't likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 20,verbal,mcq,"Choose the antonym of ""fragile"".","[""increase"",""delicate"",""aggressive"",""robust""]",robust,"""robust"" is opposite in meaning to ""fragile"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 20,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He doesn't likes playing."",""He do not likes playing."",""He don't like playing."",""He doesn't like playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 20,verbal,mcq,She has a ____ interest in physics.,"[""keen"",""keel"",""keenly"",""kean""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 20,verbal,mcq,"Choose the synonym of ""abundant"".","[""neutral"",""careless"",""plentiful"",""lengthy""]",plentiful,"""plentiful"" is closest in meaning to ""abundant"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 20,verbal,mcq,"Choose the synonym of ""prudent"".","[""lengthy"",""wise"",""careless"",""rare""]",wise,"""wise"" is closest in meaning to ""prudent"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 20,verbal,mcq,"Choose the synonym of ""concise"".","[""careless"",""lengthy"",""neutral"",""brief""]",brief,"""brief"" is closest in meaning to ""concise"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 20,verbal,mcq,She has a ____ interest in physics.,"[""keenly"",""keel"",""kean"",""keen""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 20,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He doesn't likes playing."",""He doesn't like playing."",""He don't like playing."",""He do not likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 20,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He doesn't likes playing."",""He don't like playing."",""He do not likes playing."",""He doesn't like playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 20,verbal,mcq,She has a ____ interest in physics.,"[""keenly"",""keel"",""keen"",""kean""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 20,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He doesn't likes playing."",""He doesn't like playing."",""He don't like playing."",""He do not likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 20,verbal,mcq,I will ____ the feedback.,"[""compose"",""consider"",""consist"",""consume""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 20,verbal,mcq,I will ____ the feedback.,"[""consist"",""consider"",""compose"",""consume""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 20,verbal,mcq,She has a ____ interest in physics.,"[""keen"",""keenly"",""kean"",""keel""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 20,verbal,mcq,"Choose the synonym of ""diligent"".","[""lengthy"",""neutral"",""careless"",""hardworking""]",hardworking,"""hardworking"" is closest in meaning to ""diligent"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 20,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""M"",""N"",""O"",""P""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 20,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""None"",""True"",""False"",""Cannot say""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 20,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""P"",""M"",""N"",""O""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 20,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""True"",""None"",""False"",""Cannot say""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 20,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""M"",""O"",""N"",""P""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 20,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""None"",""Cannot say"",""True"",""False""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 20,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""O"",""M"",""N"",""P""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 20,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""True"",""False"",""Probably"",""Cannot say""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 20,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""Cannot say"",""False"",""True"",""Probably""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 20,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""False"",""Cannot say"",""True"",""Probably""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 20,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""Cannot say"",""None"",""True"",""False""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 20,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""Cannot say"",""Probably"",""True"",""False""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 20,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""False"",""Cannot say"",""True"",""Probably""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 20,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""True"",""Cannot say"",""False"",""None""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 20,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""Probably"",""False"",""True"",""Cannot say""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 20,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""True"",""None"",""Cannot say"",""False""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 20,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""N"",""P"",""M"",""O""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 20,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""False"",""Probably"",""Cannot say"",""True""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
