exam_title,topic_slug,type,text,options_json,answer,explanation,difficulty,tags
Soft Skills Mastery — Mock 15,aptitude,mcq,What is 32% of 422?,"[""135"",""145"",""130"",""140""]",135,32% of 422 = (32/100)×422 = 135.,mixed,"percentage,aptitude"
Soft Skills Mastery — Mock 15,aptitude,mcq,"Find the average of [16, 24, 87, 35, 74, 24].","[""41"",""43"",""45"",""47""]",43,Average = sum/count.,mixed,"average,aptitude"
Soft Skills Mastery — Mock 15,aptitude,mcq,"Find the average of [36, 21, 49, 44, 88, 88, 92].","[""58"",""60"",""64"",""62""]",60,Average = sum/count.,mixed,"average,aptitude"
Soft Skills Mastery — Mock 15,quant,mcq,"A completes work in 10 days, B in 11 days. Together, how many days?","[""5.2"",""4.2"",""5.7"",""6.2""]",5.2,Time = AB/(A+B).,mixed,"time&work,quant"
Soft Skills Mastery — Mock 15,quant,mcq,Simple Interest on ₹2641 at 12% p.a. for 2 years is?,"[""634"",""584"",""734"",""684""]",634,SI = (PRT)/100.,mixed,"simple-interest,quant"
Soft Skills Mastery — Mock 15,quant,mcq,A train covers 270 km in 6 hours. Average speed (km/h)?,"[""45"",""50"",""55"",""40""]",45,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 15,quant,mcq,Number of permutations of 7 different objects taken all at a time:,"[""5039"",""2520"",""5040"",""5047""]",5040,7! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 15,quant,mcq,Simple Interest on ₹2417 at 7% p.a. for 2 years is?,"[""288"",""438"",""388"",""338""]",338,SI = (PRT)/100.,mixed,"simple-interest,quant"
Soft Skills Mastery — Mock 15,quant,mcq,Simple Interest on ₹4818 at 5% p.a. for 2 years is?,"[""432"",""532"",""482"",""582""]",482,SI = (PRT)/100.,mixed,"simple-interest,quant"
Soft Skills Mastery — Mock 15,quant,mcq,"A completes work in 7 days, B in 9 days. Together, how many days?","[""2.9"",""4.9"",""4.4"",""3.9""]",3.9,Time = AB/(A+B).,mixed,"time&work,quant"
Soft Skills Mastery — Mock 15,quant,mcq,A train covers 472 km in 4 hours. Average speed (km/h)?,"[""118"",""128"",""113"",""123""]",118,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 15,quant,mcq,"A completes work in 9 days, B in 9 days. Together, how many days?","[""3.5"",""5"",""5.5"",""4.5""]",4.5,Time = AB/(A+B).,mixed,"time&work,quant"
Soft Skills Mastery — Mock 15,quant,mcq,"A completes work in 11 days, B in 11 days. Together, how many days?","[""4.5"",""5.5"",""6"",""6.5""]",5.5,Time = AB/(A+B).,mixed,"time&work,quant"
Soft Skills Mastery — Mock 15,quant,mcq,Simple Interest on ₹2654 at 5% p.a. for 2 years is?,"[""215"",""315"",""365"",""265""]",265,SI = (PRT)/100.,mixed,"simple-interest,quant"
Soft Skills Mastery — Mock 15,quant,mcq,A train covers 344 km in 4 hours. Average speed (km/h)?,"[""91"",""81"",""96"",""86""]",86,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 15,quant,mcq,"A completes work in 8 days, B in 9 days. Together, how many days?","[""3.2"",""4.2"",""4.7"",""5.2""]",4.2,Time = AB/(A+B).,mixed,"time&work,quant"
Soft Skills Mastery — Mock 15,quant,mcq,"A completes work in 8 days, B in 9 days. Together, how many days?","[""3.2"",""4.7"",""4.2"",""5.2""]",4.2,Time = AB/(A+B).,mixed,"time&work,quant"
Soft Skills Mastery — Mock 15,quant,mcq,Simple Interest on ₹2511 at 6% p.a. for 4 years is?,"[""553"",""653"",""603"",""703""]",603,SI = (PRT)/100.,mixed,"simple-interest,quant"
Soft Skills Mastery — Mock 15,quant,mcq,"A completes work in 10 days, B in 11 days. Together, how many days?","[""5.7"",""4.2"",""5.2"",""6.2""]",5.2,Time = AB/(A+B).,mixed,"time&work,quant"
Soft Skills Mastery — Mock 15,quant,mcq,A train covers 173 km in 4 hours. Average speed (km/h)?,"[""48"",""53"",""43"",""38""]",43,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 15,quant,mcq,A train covers 368 km in 2 hours. Average speed (km/h)?,"[""184"",""179"",""189"",""194""]",184,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 15,reasoning,mcq,Analogy — Doctor : Hospital :: Teacher : ?,"[""Kennel"",""Classroom"",""School"",""Clinic""]",School,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 15,reasoning,mcq,Analogy — Bird : Nest :: Bee : ?,"[""Clinic"",""Classroom"",""Kennel"",""Hive""]",Hive,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 15,reasoning,mcq,"Find the next term: 2, 7, 12, 17, __","[""22"",""20"",""24"",""27""]",22,Arithmetic progression with d=5.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 15,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Grandfather"",""Aunt"",""Mother"",""Father""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 15,reasoning,mcq,Analogy — Bird : Nest :: Bee : ?,"[""Kennel"",""Clinic"",""Classroom"",""Hive""]",Hive,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 15,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Grandfather"",""Father"",""Mother"",""Aunt""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 15,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Aunt"",""Mother"",""Father"",""Grandfather""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 15,reasoning,mcq,"Find the next term: 3, 7, 11, 15, __","[""19"",""23"",""17"",""21""]",19,Arithmetic progression with d=4.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 15,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""South"",""West"",""North"",""East""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 15,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""West"",""North"",""East"",""South""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 15,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""West"",""East"",""South"",""North""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 15,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""North"",""South"",""East"",""West""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 15,reasoning,mcq,"Find the next term: 3, 5, 7, 9, __","[""13"",""11"",""13"",""9""]",11,Arithmetic progression with d=2.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 15,reasoning,mcq,Analogy — Bird : Nest :: Bee : ?,"[""Hive"",""Classroom"",""Kennel"",""Clinic""]",Hive,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 15,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""South"",""North"",""West"",""East""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 15,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""South"",""East"",""North"",""West""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 15,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Aunt"",""Father"",""Mother"",""Grandfather""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 15,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Grandfather"",""Father"",""Aunt"",""Mother""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 15,verbal,mcq,I will ____ the feedback.,"[""consume"",""consider"",""compose"",""consist""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 15,verbal,mcq,"Choose the antonym of ""hostile"".","[""aggressive"",""friendly"",""hidden"",""delicate""]",friendly,"""friendly"" is opposite in meaning to ""hostile"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 15,verbal,mcq,She has a ____ interest in physics.,"[""keel"",""kean"",""keen"",""keenly""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 15,verbal,mcq,"Choose the antonym of ""augment"".","[""hidden"",""delicate"",""aggressive"",""reduce""]",reduce,"""reduce"" is opposite in meaning to ""augment"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 15,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He do not likes playing."",""He doesn't likes playing."",""He doesn't like playing."",""He don't like playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 15,verbal,mcq,She has a ____ interest in physics.,"[""kean"",""keen"",""keenly"",""keel""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 15,verbal,mcq,"Choose the synonym of ""diligent"".","[""lengthy"",""careless"",""neutral"",""hardworking""]",hardworking,"""hardworking"" is closest in meaning to ""diligent"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 15,verbal,mcq,"Choose the antonym of ""obscure"".","[""hidden"",""delicate"",""clear"",""increase""]",clear,"""clear"" is opposite in meaning to ""obscure"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 15,verbal,mcq,"Choose the synonym of ""diligent"".","[""rare"",""hardworking"",""lengthy"",""careless""]",hardworking,"""hardworking"" is closest in meaning to ""diligent"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 15,verbal,mcq,"Choose the synonym of ""concise"".","[""rare"",""careless"",""lengthy"",""brief""]",brief,"""brief"" is closest in meaning to ""concise"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 15,verbal,mcq,I will ____ the feedback.,"[""compose"",""consist"",""consider"",""consume""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 15,verbal,mcq,I will ____ the feedback.,"[""consume"",""consider"",""consist"",""compose""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 15,verbal,mcq,"Choose the synonym of ""vivid"".","[""bright"",""lengthy"",""rare"",""careless""]",bright,"""bright"" is closest in meaning to ""vivid"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 15,verbal,mcq,"Choose the synonym of ""abundant"".","[""neutral"",""rare"",""plentiful"",""lengthy""]",plentiful,"""plentiful"" is closest in meaning to ""abundant"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 15,verbal,mcq,"Choose the synonym of ""abundant"".","[""lengthy"",""neutral"",""careless"",""plentiful""]",plentiful,"""plentiful"" is closest in meaning to ""abundant"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 15,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He doesn't likes playing."",""He doesn't like playing."",""He don't like playing."",""He do not likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 15,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He doesn't like playing."",""He doesn't likes playing."",""He don't like playing."",""He do not likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 15,verbal,mcq,She has a ____ interest in physics.,"[""keen"",""keel"",""kean"",""keenly""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 15,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""False"",""True"",""Cannot say"",""None""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 15,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""None"",""False"",""Cannot say"",""True""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 15,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""O"",""N"",""P"",""M""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 15,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""None"",""Cannot say"",""False"",""True""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 15,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""False"",""True"",""Cannot say"",""Probably""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 15,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""True"",""False"",""None"",""Cannot say""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 15,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""None"",""Cannot say"",""True"",""False""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 15,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""None"",""True"",""False"",""Cannot say""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 15,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""False"",""Probably"",""Cannot say"",""True""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 15,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""True"",""Cannot say"",""None"",""False""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 15,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""True"",""False"",""Cannot say"",""Probably""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 15,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""M"",""O"",""P"",""N""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 15,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""Probably"",""True"",""False"",""Cannot say""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 15,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""P"",""M"",""N"",""O""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 15,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""O"",""N"",""M"",""P""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 15,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""Probably"",""False"",""True"",""Cannot say""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 15,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""P"",""O"",""N"",""M""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 15,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""O"",""M"",""N"",""P""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
