exam_title,topic_slug,type,text,options_json,answer,explanation,difficulty,tags
Soft Skills Mastery — Mock 18,quant,mcq,Number of permutations of 5 different objects taken all at a time:,"[""60"",""125"",""120"",""119""]",120,5! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 18,quant,mcq,Number of permutations of 6 different objects taken all at a time:,"[""726"",""360"",""720"",""719""]",720,6! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 18,quant,mcq,Simple Interest on ₹2365 at 6% p.a. for 3 years is?,"[""526"",""426"",""476"",""376""]",426,SI = (PRT)/100.,mixed,"simple-interest,quant"
Soft Skills Mastery — Mock 18,quant,mcq,Number of permutations of 4 different objects taken all at a time:,"[""12"",""24"",""23"",""28""]",24,4! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 18,quant,mcq,Simple Interest on ₹4359 at 14% p.a. for 2 years is?,"[""1221"",""1271"",""1321"",""1171""]",1221,SI = (PRT)/100.,mixed,"simple-interest,quant"
Soft Skills Mastery — Mock 18,quant,mcq,"A completes work in 7 days, B in 8 days. Together, how many days?","[""4.2"",""4.7"",""2.7"",""3.7""]",3.7,Time = AB/(A+B).,mixed,"time&work,quant"
Soft Skills Mastery — Mock 18,quant,mcq,Simple Interest on ₹3618 at 7% p.a. for 1 years is?,"[""203"",""253"",""303"",""353""]",253,SI = (PRT)/100.,mixed,"simple-interest,quant"
Soft Skills Mastery — Mock 18,quant,mcq,A train covers 306 km in 3 hours. Average speed (km/h)?,"[""112"",""97"",""102"",""107""]",102,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 18,quant,mcq,A train covers 167 km in 3 hours. Average speed (km/h)?,"[""56"",""66"",""51"",""61""]",56,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 18,quant,mcq,Number of permutations of 4 different objects taken all at a time:,"[""23"",""24"",""28"",""12""]",24,4! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 18,quant,mcq,A train covers 414 km in 5 hours. Average speed (km/h)?,"[""78"",""88"",""83"",""93""]",83,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 18,quant,mcq,Simple Interest on ₹1853 at 12% p.a. for 4 years is?,"[""989"",""939"",""889"",""839""]",889,SI = (PRT)/100.,mixed,"simple-interest,quant"
Soft Skills Mastery — Mock 18,quant,mcq,Simple Interest on ₹1705 at 13% p.a. for 3 years is?,"[""615"",""665"",""765"",""715""]",665,SI = (PRT)/100.,mixed,"simple-interest,quant"
Soft Skills Mastery — Mock 18,quant,mcq,A train covers 448 km in 5 hours. Average speed (km/h)?,"[""90"",""85"",""100"",""95""]",90,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 18,quant,mcq,Number of permutations of 4 different objects taken all at a time:,"[""23"",""12"",""24"",""28""]",24,4! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 18,quant,mcq,Simple Interest on ₹2127 at 5% p.a. for 1 years is?,"[""206"",""106"",""156"",""56""]",106,SI = (PRT)/100.,mixed,"simple-interest,quant"
Soft Skills Mastery — Mock 18,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""North"",""West"",""East"",""South""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 18,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""South"",""West"",""East"",""North""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 18,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""East"",""North"",""South"",""West""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 18,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""South"",""East"",""North"",""West""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 18,reasoning,mcq,Analogy — Cat : Kitten :: Dog : ?,"[""Puppy"",""Kennel"",""Classroom"",""Clinic""]",Puppy,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 18,reasoning,mcq,Analogy — Bird : Nest :: Bee : ?,"[""Classroom"",""Kennel"",""Clinic"",""Hive""]",Hive,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 18,reasoning,mcq,"Find the next term: 4, 10, 16, 22, __","[""34"",""30"",""26"",""28""]",28,Arithmetic progression with d=6.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 18,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""South"",""East"",""North"",""West""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 18,reasoning,mcq,Analogy — Doctor : Hospital :: Teacher : ?,"[""Kennel"",""School"",""Classroom"",""Clinic""]",School,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 18,reasoning,mcq,Analogy — Cat : Kitten :: Dog : ?,"[""Puppy"",""Kennel"",""Classroom"",""Clinic""]",Puppy,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 18,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""West"",""North"",""East"",""South""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 18,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""East"",""West"",""North"",""South""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 18,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""North"",""South"",""West"",""East""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 18,reasoning,mcq,Analogy — Doctor : Hospital :: Teacher : ?,"[""Clinic"",""School"",""Kennel"",""Classroom""]",School,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 18,reasoning,mcq,"Find the next term: 6, 8, 10, 12, __","[""16"",""12"",""16"",""14""]",14,Arithmetic progression with d=2.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 18,reasoning,mcq,Analogy — Cat : Kitten :: Dog : ?,"[""Kennel"",""Classroom"",""Clinic"",""Puppy""]",Puppy,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 18,reasoning,mcq,Analogy — Cat : Kitten :: Dog : ?,"[""Puppy"",""Clinic"",""Kennel"",""Classroom""]",Puppy,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 18,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""East"",""South"",""West"",""North""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 18,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He do not likes playing."",""He don't like playing."",""He doesn't like playing."",""He doesn't likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 18,verbal,mcq,"Choose the antonym of ""obscure"".","[""clear"",""hidden"",""delicate"",""aggressive""]",clear,"""clear"" is opposite in meaning to ""obscure"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 18,verbal,mcq,"Choose the antonym of ""scarce"".","[""plentiful"",""hidden"",""aggressive"",""increase""]",plentiful,"""plentiful"" is opposite in meaning to ""scarce"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 18,verbal,mcq,"Choose the antonym of ""obscure"".","[""hidden"",""clear"",""delicate"",""increase""]",clear,"""clear"" is opposite in meaning to ""obscure"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 18,verbal,mcq,She has a ____ interest in physics.,"[""kean"",""keenly"",""keel"",""keen""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 18,verbal,mcq,"Choose the antonym of ""hostile"".","[""friendly"",""delicate"",""increase"",""hidden""]",friendly,"""friendly"" is opposite in meaning to ""hostile"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 18,verbal,mcq,"Choose the synonym of ""concise"".","[""brief"",""lengthy"",""neutral"",""rare""]",brief,"""brief"" is closest in meaning to ""concise"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 18,verbal,mcq,"Choose the antonym of ""augment"".","[""aggressive"",""hidden"",""delicate"",""reduce""]",reduce,"""reduce"" is opposite in meaning to ""augment"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 18,verbal,mcq,I will ____ the feedback.,"[""compose"",""consume"",""consist"",""consider""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 18,verbal,mcq,"Choose the antonym of ""scarce"".","[""delicate"",""increase"",""hidden"",""plentiful""]",plentiful,"""plentiful"" is opposite in meaning to ""scarce"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 18,verbal,mcq,"Choose the antonym of ""fragile"".","[""increase"",""aggressive"",""delicate"",""robust""]",robust,"""robust"" is opposite in meaning to ""fragile"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 18,verbal,mcq,"Choose the antonym of ""fragile"".","[""aggressive"",""hidden"",""increase"",""robust""]",robust,"""robust"" is opposite in meaning to ""fragile"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 18,verbal,mcq,I will ____ the feedback.,"[""consist"",""consider"",""consume"",""compose""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 18,verbal,mcq,She has a ____ interest in physics.,"[""keen"",""keel"",""keenly"",""kean""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 18,verbal,mcq,"Choose the synonym of ""abundant"".","[""plentiful"",""careless"",""rare"",""neutral""]",plentiful,"""plentiful"" is closest in meaning to ""abundant"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 18,verbal,mcq,"Choose the antonym of ""augment"".","[""increase"",""reduce"",""delicate"",""aggressive""]",reduce,"""reduce"" is opposite in meaning to ""augment"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 18,verbal,mcq,"Choose the synonym of ""concise"".","[""rare"",""brief"",""careless"",""neutral""]",brief,"""brief"" is closest in meaning to ""concise"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 18,verbal,mcq,"Choose the synonym of ""abundant"".","[""rare"",""plentiful"",""neutral"",""careless""]",plentiful,"""plentiful"" is closest in meaning to ""abundant"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 18,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""Cannot say"",""False"",""True"",""None""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 18,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""Cannot say"",""None"",""False"",""True""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 18,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""False"",""None"",""True"",""Cannot say""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 18,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""Cannot say"",""False"",""Probably"",""True""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 18,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""N"",""M"",""P"",""O""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 18,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""None"",""True"",""False"",""Cannot say""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 18,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""False"",""True"",""Cannot say"",""None""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 18,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""N"",""P"",""O"",""M""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 18,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""N"",""P"",""M"",""O""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 18,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""Probably"",""True"",""False"",""Cannot say""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 18,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""N"",""O"",""P"",""M""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 18,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""O"",""M"",""P"",""N""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 18,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""Cannot say"",""None"",""False"",""True""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 18,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""False"",""Cannot say"",""Probably"",""True""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 18,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""None"",""True"",""Cannot say"",""False""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 18,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""O"",""N"",""P"",""M""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 18,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""P"",""O"",""M"",""N""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 18,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""None"",""True"",""Cannot say"",""False""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
