exam_title,topic_slug,type,text,options_json,answer,explanation,difficulty,tags
Soft Skills Mastery — Mock 03,quant,mcq,"A completes work in 7 days, B in 11 days. Together, how many days?","[""4.3"",""3.3"",""5.3"",""4.8""]",4.3,Time = AB/(A+B).,mixed,"time&work,quant"
Soft Skills Mastery — Mock 03,quant,mcq,"A completes work in 6 days, B in 10 days. Together, how many days?","[""2.8"",""4.8"",""3.8"",""4.3""]",3.8,Time = AB/(A+B).,mixed,"time&work,quant"
Soft Skills Mastery — Mock 03,quant,mcq,A train covers 316 km in 4 hours. Average speed (km/h)?,"[""89"",""74"",""79"",""84""]",79,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 03,quant,mcq,Number of permutations of 4 different objects taken all at a time:,"[""24"",""23"",""12"",""28""]",24,4! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 03,quant,mcq,Number of permutations of 4 different objects taken all at a time:,"[""24"",""23"",""28"",""12""]",24,4! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 03,quant,mcq,Simple Interest on ₹2449 at 5% p.a. for 4 years is?,"[""590"",""440"",""490"",""540""]",490,SI = (PRT)/100.,mixed,"simple-interest,quant"
Soft Skills Mastery — Mock 03,quant,mcq,Simple Interest on ₹4973 at 13% p.a. for 1 years is?,"[""646"",""696"",""596"",""746""]",646,SI = (PRT)/100.,mixed,"simple-interest,quant"
Soft Skills Mastery — Mock 03,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Grandfather"",""Father"",""Aunt"",""Mother""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 03,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Mother"",""Aunt"",""Grandfather"",""Father""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 03,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Father"",""Aunt"",""Grandfather"",""Mother""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 03,reasoning,mcq,"Find the next term: 3, 7, 11, 15, __","[""23"",""19"",""17"",""21""]",19,Arithmetic progression with d=4.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 03,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""South"",""West"",""East"",""North""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 03,reasoning,mcq,"Find the next term: 2, 5, 8, 11, __","[""14"",""16"",""17"",""12""]",14,Arithmetic progression with d=3.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 03,reasoning,mcq,"Find the next term: 4, 7, 10, 13, __","[""18"",""16"",""19"",""14""]",16,Arithmetic progression with d=3.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 03,reasoning,mcq,"Find the next term: 6, 12, 18, 24, __","[""30"",""28"",""32"",""36""]",30,Arithmetic progression with d=6.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 03,reasoning,mcq,Analogy — Cat : Kitten :: Dog : ?,"[""Puppy"",""Classroom"",""Kennel"",""Clinic""]",Puppy,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 03,reasoning,mcq,"Find the next term: 3, 7, 11, 15, __","[""21"",""23"",""17"",""19""]",19,Arithmetic progression with d=4.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 03,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""East"",""West"",""South"",""North""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 03,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""East"",""South"",""North"",""West""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 03,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Grandfather"",""Father"",""Mother"",""Aunt""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 03,reasoning,mcq,"Find the next term: 7, 9, 11, 13, __","[""13"",""17"",""17"",""15""]",15,Arithmetic progression with d=2.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 03,reasoning,mcq,Analogy — Doctor : Hospital :: Teacher : ?,"[""School"",""Kennel"",""Clinic"",""Classroom""]",School,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 03,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Grandfather"",""Aunt"",""Mother"",""Father""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 03,reasoning,mcq,"Find the next term: 4, 8, 12, 16, __","[""22"",""24"",""20"",""18""]",20,Arithmetic progression with d=4.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 03,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""East"",""West"",""South"",""North""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 03,verbal,mcq,"Choose the antonym of ""augment"".","[""reduce"",""increase"",""aggressive"",""hidden""]",reduce,"""reduce"" is opposite in meaning to ""augment"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 03,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He doesn't like playing."",""He don't like playing."",""He doesn't likes playing."",""He do not likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 03,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He don't like playing."",""He doesn't likes playing."",""He doesn't like playing."",""He do not likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 03,verbal,mcq,"Choose the antonym of ""obscure"".","[""clear"",""aggressive"",""delicate"",""increase""]",clear,"""clear"" is opposite in meaning to ""obscure"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 03,verbal,mcq,"Choose the antonym of ""hostile"".","[""increase"",""aggressive"",""delicate"",""friendly""]",friendly,"""friendly"" is opposite in meaning to ""hostile"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 03,verbal,mcq,"Choose the synonym of ""prudent"".","[""neutral"",""careless"",""wise"",""lengthy""]",wise,"""wise"" is closest in meaning to ""prudent"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 03,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He doesn't like playing."",""He doesn't likes playing."",""He do not likes playing."",""He don't like playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 03,verbal,mcq,She has a ____ interest in physics.,"[""keel"",""keenly"",""kean"",""keen""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 03,verbal,mcq,She has a ____ interest in physics.,"[""keen"",""keel"",""keenly"",""kean""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 03,verbal,mcq,I will ____ the feedback.,"[""consist"",""consider"",""consume"",""compose""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 03,verbal,mcq,"Choose the antonym of ""augment"".","[""increase"",""aggressive"",""reduce"",""hidden""]",reduce,"""reduce"" is opposite in meaning to ""augment"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 03,verbal,mcq,I will ____ the feedback.,"[""consider"",""consume"",""consist"",""compose""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 03,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He doesn't like playing."",""He doesn't likes playing."",""He do not likes playing."",""He don't like playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 03,verbal,mcq,I will ____ the feedback.,"[""consider"",""compose"",""consist"",""consume""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 03,verbal,mcq,"Choose the antonym of ""fragile"".","[""increase"",""delicate"",""robust"",""hidden""]",robust,"""robust"" is opposite in meaning to ""fragile"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 03,verbal,mcq,She has a ____ interest in physics.,"[""keen"",""keenly"",""keel"",""kean""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 03,verbal,mcq,She has a ____ interest in physics.,"[""keenly"",""keel"",""keen"",""kean""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 03,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He doesn't likes playing."",""He doesn't like playing."",""He don't like playing."",""He do not likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 03,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""False"",""True"",""Probably"",""Cannot say""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 03,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""O"",""P"",""M"",""N""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 03,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""Cannot say"",""True"",""None"",""False""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 03,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""N"",""P"",""O"",""M""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 03,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""True"",""False"",""Cannot say"",""None""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 03,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""M"",""P"",""O"",""N""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 03,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""True"",""None"",""False"",""Cannot say""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 03,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""True"",""False"",""Cannot say"",""Probably""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 03,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""M"",""O"",""N"",""P""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 03,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""Cannot say"",""True"",""False"",""None""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 03,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""Cannot say"",""Probably"",""False"",""True""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 03,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""None"",""True"",""Cannot say"",""False""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 03,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""Probably"",""False"",""True"",""Cannot say""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 03,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""P"",""O"",""N"",""M""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 03,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""N"",""P"",""O"",""M""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 03,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""Cannot say"",""Probably"",""True"",""False""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 03,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""Probably"",""True"",""False"",""Cannot say""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 03,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""False"",""Probably"",""Cannot say"",""True""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
