exam_title,topic_slug,type,text,options_json,answer,explanation,difficulty,tags
Soft Skills Mastery — Mock 09,aptitude,mcq,"In ratio 3:8, what is A's share out of total 472?","[""134"",""124"",""129"",""139""]",129,Share = total×a/(a+b) = 472×(3/11) = 129.,mixed,"ratio,aptitude"
Soft Skills Mastery — Mock 09,aptitude,mcq,An item with CP ₹107 sold at 21% profit. What is SP (₹)?,"[""129"",""119"",""149"",""139""]",129,SP = CP×(1 + p/100) = 107×(1+21/100) = 129.,mixed,"profit-loss,aptitude"
Soft Skills Mastery — Mock 09,aptitude,mcq,An item with CP ₹869 sold at 10% profit. What is SP (₹)?,"[""956"",""966"",""946"",""976""]",956,SP = CP×(1 + p/100) = 869×(1+10/100) = 956.,mixed,"profit-loss,aptitude"
Soft Skills Mastery — Mock 09,aptitude,mcq,What is 11% of 130?,"[""19"",""9"",""14"",""24""]",14,11% of 130 = (11/100)×130 = 14.,mixed,"percentage,aptitude"
Soft Skills Mastery — Mock 09,aptitude,mcq,"Find the average of [79, 48, 77, 66, 16, 99].","[""66"",""64"",""68"",""62""]",64,Average = sum/count.,mixed,"average,aptitude"
Soft Skills Mastery — Mock 09,aptitude,mcq,"In ratio 2:3, what is A's share out of total 347?","[""139"",""149"",""144"",""134""]",139,Share = total×a/(a+b) = 347×(2/5) = 139.,mixed,"ratio,aptitude"
Soft Skills Mastery — Mock 09,aptitude,mcq,What is 38% of 339?,"[""134"",""129"",""124"",""139""]",129,38% of 339 = (38/100)×339 = 129.,mixed,"percentage,aptitude"
Soft Skills Mastery — Mock 09,quant,mcq,"A completes work in 10 days, B in 12 days. Together, how many days?","[""4.5"",""6"",""5.5"",""6.5""]",5.5,Time = AB/(A+B).,mixed,"time&work,quant"
Soft Skills Mastery — Mock 09,quant,mcq,Number of permutations of 7 different objects taken all at a time:,"[""5039"",""2520"",""5047"",""5040""]",5040,7! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 09,quant,mcq,A train covers 132 km in 5 hours. Average speed (km/h)?,"[""26"",""21"",""36"",""31""]",26,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 09,quant,mcq,"A completes work in 7 days, B in 10 days. Together, how many days?","[""3.0999999999999996"",""4.1"",""5.1"",""4.6""]",4.1,Time = AB/(A+B).,mixed,"time&work,quant"
Soft Skills Mastery — Mock 09,quant,mcq,A train covers 337 km in 3 hours. Average speed (km/h)?,"[""107"",""122"",""112"",""117""]",112,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 09,quant,mcq,A train covers 170 km in 3 hours. Average speed (km/h)?,"[""57"",""67"",""52"",""62""]",57,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 09,quant,mcq,Simple Interest on ₹3842 at 15% p.a. for 1 years is?,"[""526"",""576"",""676"",""626""]",576,SI = (PRT)/100.,mixed,"simple-interest,quant"
Soft Skills Mastery — Mock 09,quant,mcq,Simple Interest on ₹1279 at 5% p.a. for 3 years is?,"[""142"",""192"",""292"",""242""]",192,SI = (PRT)/100.,mixed,"simple-interest,quant"
Soft Skills Mastery — Mock 09,quant,mcq,Simple Interest on ₹3218 at 5% p.a. for 2 years is?,"[""272"",""422"",""322"",""372""]",322,SI = (PRT)/100.,mixed,"simple-interest,quant"
Soft Skills Mastery — Mock 09,quant,mcq,A train covers 473 km in 2 hours. Average speed (km/h)?,"[""237"",""232"",""242"",""247""]",237,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 09,quant,mcq,A train covers 468 km in 2 hours. Average speed (km/h)?,"[""229"",""244"",""239"",""234""]",234,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 09,quant,mcq,A train covers 220 km in 2 hours. Average speed (km/h)?,"[""110"",""105"",""120"",""115""]",110,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 09,quant,mcq,Number of permutations of 5 different objects taken all at a time:,"[""125"",""60"",""119"",""120""]",120,5! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 09,quant,mcq,Simple Interest on ₹1084 at 7% p.a. for 4 years is?,"[""404"",""354"",""254"",""304""]",304,SI = (PRT)/100.,mixed,"simple-interest,quant"
Soft Skills Mastery — Mock 09,quant,mcq,Number of permutations of 7 different objects taken all at a time:,"[""5047"",""5039"",""2520"",""5040""]",5040,7! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 09,quant,mcq,"A completes work in 10 days, B in 11 days. Together, how many days?","[""4.2"",""5.7"",""5.2"",""6.2""]",5.2,Time = AB/(A+B).,mixed,"time&work,quant"
Soft Skills Mastery — Mock 09,quant,mcq,Number of permutations of 4 different objects taken all at a time:,"[""28"",""12"",""23"",""24""]",24,4! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 09,quant,mcq,Number of permutations of 6 different objects taken all at a time:,"[""720"",""360"",""719"",""726""]",720,6! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 09,reasoning,mcq,Analogy — Bird : Nest :: Bee : ?,"[""Clinic"",""Hive"",""Classroom"",""Kennel""]",Hive,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 09,reasoning,mcq,Analogy — Doctor : Hospital :: Teacher : ?,"[""Classroom"",""School"",""Kennel"",""Clinic""]",School,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 09,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Father"",""Mother"",""Aunt"",""Grandfather""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 09,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Grandfather"",""Father"",""Mother"",""Aunt""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 09,reasoning,mcq,"Find the next term: 6, 9, 12, 15, __","[""20"",""21"",""18"",""16""]",18,Arithmetic progression with d=3.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 09,reasoning,mcq,"Find the next term: 5, 8, 11, 14, __","[""15"",""19"",""17"",""20""]",17,Arithmetic progression with d=3.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 09,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Grandfather"",""Father"",""Mother"",""Aunt""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 09,reasoning,mcq,Analogy — Cat : Kitten :: Dog : ?,"[""Classroom"",""Kennel"",""Puppy"",""Clinic""]",Puppy,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 09,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Grandfather"",""Aunt"",""Mother"",""Father""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 09,reasoning,mcq,"Find the next term: 5, 11, 17, 23, __","[""31"",""29"",""35"",""27""]",29,Arithmetic progression with d=6.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 09,reasoning,mcq,Analogy — Doctor : Hospital :: Teacher : ?,"[""Kennel"",""Clinic"",""Classroom"",""School""]",School,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 09,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Father"",""Aunt"",""Mother"",""Grandfather""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 09,reasoning,mcq,"Find the next term: 5, 11, 17, 23, __","[""35"",""31"",""27"",""29""]",29,Arithmetic progression with d=6.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 09,reasoning,mcq,Analogy — Doctor : Hospital :: Teacher : ?,"[""Classroom"",""Kennel"",""School"",""Clinic""]",School,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 09,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""West"",""East"",""North"",""South""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 09,reasoning,mcq,"Find the next term: 3, 8, 13, 18, __","[""21"",""25"",""23"",""28""]",23,Arithmetic progression with d=5.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 09,reasoning,mcq,"Find the next term: 2, 5, 8, 11, __","[""16"",""17"",""14"",""12""]",14,Arithmetic progression with d=3.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 09,reasoning,mcq,Analogy — Doctor : Hospital :: Teacher : ?,"[""Kennel"",""Classroom"",""School"",""Clinic""]",School,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 09,verbal,mcq,"Choose the synonym of ""prudent"".","[""neutral"",""wise"",""rare"",""careless""]",wise,"""wise"" is closest in meaning to ""prudent"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 09,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He do not likes playing."",""He don't like playing."",""He doesn't likes playing."",""He doesn't like playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 09,verbal,mcq,I will ____ the feedback.,"[""consider"",""consume"",""compose"",""consist""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 09,verbal,mcq,I will ____ the feedback.,"[""consume"",""consist"",""compose"",""consider""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 09,verbal,mcq,I will ____ the feedback.,"[""consume"",""compose"",""consider"",""consist""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 09,verbal,mcq,"Choose the antonym of ""hostile"".","[""friendly"",""hidden"",""aggressive"",""increase""]",friendly,"""friendly"" is opposite in meaning to ""hostile"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 09,verbal,mcq,"Choose the antonym of ""scarce"".","[""plentiful"",""aggressive"",""delicate"",""increase""]",plentiful,"""plentiful"" is opposite in meaning to ""scarce"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 09,verbal,mcq,I will ____ the feedback.,"[""compose"",""consider"",""consume"",""consist""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 09,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He doesn't likes playing."",""He doesn't like playing."",""He do not likes playing."",""He don't like playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 09,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He do not likes playing."",""He doesn't like playing."",""He don't like playing."",""He doesn't likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 09,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He don't like playing."",""He doesn't like playing."",""He doesn't likes playing."",""He do not likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 09,verbal,mcq,"Choose the antonym of ""scarce"".","[""aggressive"",""increase"",""plentiful"",""hidden""]",plentiful,"""plentiful"" is opposite in meaning to ""scarce"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 09,verbal,mcq,"Choose the antonym of ""obscure"".","[""increase"",""aggressive"",""clear"",""delicate""]",clear,"""clear"" is opposite in meaning to ""obscure"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 09,verbal,mcq,"Choose the synonym of ""vivid"".","[""rare"",""lengthy"",""neutral"",""bright""]",bright,"""bright"" is closest in meaning to ""vivid"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 09,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He doesn't like playing."",""He don't like playing."",""He doesn't likes playing."",""He do not likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 09,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He doesn't likes playing."",""He do not likes playing."",""He doesn't like playing."",""He don't like playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 09,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He doesn't like playing."",""He don't like playing."",""He doesn't likes playing."",""He do not likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 09,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He doesn't like playing."",""He don't like playing."",""He doesn't likes playing."",""He do not likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 09,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""False"",""None"",""Cannot say"",""True""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 09,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""N"",""M"",""O"",""P""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 09,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""N"",""P"",""O"",""M""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 09,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""None"",""False"",""Cannot say"",""True""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 09,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""O"",""N"",""P"",""M""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 09,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""Probably"",""False"",""Cannot say"",""True""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 09,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""True"",""Probably"",""Cannot say"",""False""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 09,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""True"",""Cannot say"",""False"",""None""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 09,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""True"",""Cannot say"",""False"",""Probably""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 09,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""True"",""False"",""None"",""Cannot say""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 09,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""Cannot say"",""False"",""True"",""None""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 09,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""P"",""M"",""N"",""O""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 09,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""True"",""False"",""None"",""Cannot say""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 09,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""M"",""P"",""N"",""O""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 09,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""Cannot say"",""False"",""True"",""None""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 09,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""M"",""O"",""N"",""P""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 09,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""True"",""Cannot say"",""Probably"",""False""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 09,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""True"",""False"",""Cannot say"",""Probably""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
