exam_title,topic_slug,type,text,options_json,answer,explanation,difficulty,tags
Soft Skills Mastery — Mock 04,quant,mcq,Simple Interest on ₹3723 at 13% p.a. for 1 years is?,"[""434"",""584"",""484"",""534""]",484,SI = (PRT)/100.,mixed,"simple-interest,quant"
Soft Skills Mastery — Mock 04,quant,mcq,Simple Interest on ₹3036 at 15% p.a. for 1 years is?,"[""555"",""455"",""405"",""505""]",455,SI = (PRT)/100.,mixed,"simple-interest,quant"
Soft Skills Mastery — Mock 04,quant,mcq,Number of permutations of 5 different objects taken all at a time:,"[""119"",""120"",""60"",""125""]",120,5! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 04,quant,mcq,Number of permutations of 7 different objects taken all at a time:,"[""5047"",""2520"",""5039"",""5040""]",5040,7! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 04,reasoning,mcq,Analogy — Cat : Kitten :: Dog : ?,"[""Kennel"",""Clinic"",""Classroom"",""Puppy""]",Puppy,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 04,reasoning,mcq,Analogy — Doctor : Hospital :: Teacher : ?,"[""Kennel"",""School"",""Clinic"",""Classroom""]",School,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 04,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Aunt"",""Mother"",""Father"",""Grandfather""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 04,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Grandfather"",""Father"",""Aunt"",""Mother""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 04,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Mother"",""Aunt"",""Grandfather"",""Father""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 04,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""West"",""North"",""East"",""South""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 04,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Father"",""Mother"",""Aunt"",""Grandfather""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 04,reasoning,mcq,Analogy — Cat : Kitten :: Dog : ?,"[""Puppy"",""Classroom"",""Kennel"",""Clinic""]",Puppy,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 04,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Father"",""Aunt"",""Grandfather"",""Mother""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 04,reasoning,mcq,"Find the next term: 3, 6, 9, 12, __","[""13"",""17"",""18"",""15""]",15,Arithmetic progression with d=3.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 04,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Father"",""Mother"",""Aunt"",""Grandfather""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 04,reasoning,mcq,"Find the next term: 4, 7, 10, 13, __","[""18"",""19"",""14"",""16""]",16,Arithmetic progression with d=3.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 04,reasoning,mcq,"Find the next term: 2, 4, 6, 8, __","[""12"",""10"",""12"",""8""]",10,Arithmetic progression with d=2.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 04,reasoning,mcq,Analogy — Bird : Nest :: Bee : ?,"[""Clinic"",""Kennel"",""Classroom"",""Hive""]",Hive,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 04,reasoning,mcq,Analogy — Bird : Nest :: Bee : ?,"[""Hive"",""Kennel"",""Clinic"",""Classroom""]",Hive,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 04,reasoning,mcq,"Find the next term: 3, 8, 13, 18, __","[""21"",""23"",""25"",""28""]",23,Arithmetic progression with d=5.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 04,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""West"",""North"",""East"",""South""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 04,reasoning,mcq,"Find the next term: 7, 9, 11, 13, __","[""15"",""17"",""17"",""13""]",15,Arithmetic progression with d=2.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 04,verbal,mcq,"Choose the antonym of ""hostile"".","[""hidden"",""friendly"",""aggressive"",""delicate""]",friendly,"""friendly"" is opposite in meaning to ""hostile"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 04,verbal,mcq,I will ____ the feedback.,"[""consider"",""consume"",""compose"",""consist""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 04,verbal,mcq,She has a ____ interest in physics.,"[""keel"",""kean"",""keen"",""keenly""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 04,verbal,mcq,"Choose the synonym of ""prudent"".","[""neutral"",""rare"",""wise"",""careless""]",wise,"""wise"" is closest in meaning to ""prudent"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 04,verbal,mcq,I will ____ the feedback.,"[""consist"",""compose"",""consume"",""consider""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 04,verbal,mcq,I will ____ the feedback.,"[""compose"",""consume"",""consider"",""consist""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 04,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He doesn't likes playing."",""He do not likes playing."",""He don't like playing."",""He doesn't like playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 04,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He doesn't likes playing."",""He don't like playing."",""He doesn't like playing."",""He do not likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 04,verbal,mcq,I will ____ the feedback.,"[""consist"",""compose"",""consider"",""consume""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 04,verbal,mcq,I will ____ the feedback.,"[""consume"",""consider"",""consist"",""compose""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 04,verbal,mcq,"Choose the synonym of ""abundant"".","[""rare"",""neutral"",""plentiful"",""lengthy""]",plentiful,"""plentiful"" is closest in meaning to ""abundant"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 04,verbal,mcq,"Choose the antonym of ""scarce"".","[""plentiful"",""aggressive"",""hidden"",""increase""]",plentiful,"""plentiful"" is opposite in meaning to ""scarce"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 04,verbal,mcq,"Choose the synonym of ""prudent"".","[""lengthy"",""careless"",""wise"",""rare""]",wise,"""wise"" is closest in meaning to ""prudent"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 04,verbal,mcq,"Choose the synonym of ""diligent"".","[""rare"",""neutral"",""lengthy"",""hardworking""]",hardworking,"""hardworking"" is closest in meaning to ""diligent"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 04,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He do not likes playing."",""He don't like playing."",""He doesn't like playing."",""He doesn't likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 04,verbal,mcq,"Choose the synonym of ""concise"".","[""careless"",""lengthy"",""brief"",""rare""]",brief,"""brief"" is closest in meaning to ""concise"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 04,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He don't like playing."",""He doesn't like playing."",""He doesn't likes playing."",""He do not likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 04,verbal,mcq,"Choose the synonym of ""diligent"".","[""lengthy"",""hardworking"",""rare"",""careless""]",hardworking,"""hardworking"" is closest in meaning to ""diligent"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 04,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""True"",""None"",""False"",""Cannot say""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 04,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""None"",""Cannot say"",""False"",""True""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 04,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""Cannot say"",""True"",""False"",""None""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 04,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""Cannot say"",""True"",""Probably"",""False""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 04,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""Cannot say"",""None"",""False"",""True""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 04,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""Cannot say"",""Probably"",""True"",""False""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 04,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""True"",""None"",""False"",""Cannot say""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 04,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""False"",""True"",""None"",""Cannot say""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 04,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""Probably"",""True"",""Cannot say"",""False""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 04,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""Cannot say"",""False"",""True"",""Probably""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 04,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""Cannot say"",""False"",""True"",""Probably""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 04,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""False"",""True"",""None"",""Cannot say""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 04,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""M"",""O"",""N"",""P""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 04,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""True"",""False"",""Probably"",""Cannot say""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 04,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""False"",""Cannot say"",""True"",""Probably""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 04,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""Probably"",""False"",""True"",""Cannot say""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 04,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""P"",""N"",""M"",""O""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 04,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""True"",""Probably"",""Cannot say"",""False""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
