exam_title,topic_slug,type,text,options_json,answer,explanation,difficulty,tags
Soft Skills Mastery — Mock 19,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He don't like playing."",""He doesn't like playing."",""He doesn't likes playing."",""He do not likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 19,verbal,mcq,She has a ____ interest in physics.,"[""keel"",""kean"",""keenly"",""keen""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 19,verbal,mcq,She has a ____ interest in physics.,"[""kean"",""keel"",""keenly"",""keen""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 19,verbal,mcq,She has a ____ interest in physics.,"[""keen"",""kean"",""keenly"",""keel""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 19,verbal,mcq,"Choose the synonym of ""vivid"".","[""rare"",""bright"",""neutral"",""lengthy""]",bright,"""bright"" is closest in meaning to ""vivid"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 19,verbal,mcq,"Choose the antonym of ""fragile"".","[""robust"",""increase"",""hidden"",""aggressive""]",robust,"""robust"" is opposite in meaning to ""fragile"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 19,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He doesn't likes playing."",""He doesn't like playing."",""He do not likes playing."",""He don't like playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 19,verbal,mcq,"Choose the synonym of ""prudent"".","[""careless"",""lengthy"",""wise"",""neutral""]",wise,"""wise"" is closest in meaning to ""prudent"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 19,verbal,mcq,"Choose the synonym of ""abundant"".","[""lengthy"",""plentiful"",""careless"",""neutral""]",plentiful,"""plentiful"" is closest in meaning to ""abundant"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 19,verbal,mcq,I will ____ the feedback.,"[""compose"",""consume"",""consider"",""consist""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 19,verbal,mcq,"Choose the synonym of ""prudent"".","[""careless"",""neutral"",""rare"",""wise""]",wise,"""wise"" is closest in meaning to ""prudent"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 19,verbal,mcq,"Choose the synonym of ""diligent"".","[""hardworking"",""rare"",""careless"",""neutral""]",hardworking,"""hardworking"" is closest in meaning to ""diligent"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 19,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""O"",""M"",""P"",""N""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 19,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""O"",""N"",""P"",""M""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 19,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""O"",""N"",""M"",""P""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 19,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""None"",""Cannot say"",""True"",""False""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 19,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""O"",""M"",""P"",""N""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 19,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""Probably"",""False"",""True"",""Cannot say""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 19,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""Probably"",""Cannot say"",""True"",""False""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 19,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""N"",""M"",""O"",""P""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 19,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""P"",""M"",""O"",""N""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 19,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""N"",""P"",""M"",""O""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 19,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""O"",""N"",""P"",""M""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 19,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""Cannot say"",""None"",""True"",""False""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 19,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""M"",""P"",""N"",""O""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 19,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""N"",""O"",""M"",""P""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 19,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""True"",""False"",""Cannot say"",""None""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 19,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""False"",""True"",""Probably"",""Cannot say""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 19,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""M"",""O"",""N"",""P""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 19,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""Cannot say"",""None"",""True"",""False""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
