exam_title,topic_slug,type,text,options_json,answer,explanation,difficulty,tags
Soft Skills Mastery — Mock 06,quant,mcq,Number of permutations of 7 different objects taken all at a time:,"[""2520"",""5039"",""5040"",""5047""]",5040,7! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 06,quant,mcq,Number of permutations of 4 different objects taken all at a time:,"[""23"",""24"",""12"",""28""]",24,4! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 06,quant,mcq,A train covers 140 km in 2 hours. Average speed (km/h)?,"[""80"",""75"",""70"",""65""]",70,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 06,quant,mcq,A train covers 352 km in 2 hours. Average speed (km/h)?,"[""186"",""176"",""181"",""171""]",176,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 06,quant,mcq,Number of permutations of 6 different objects taken all at a time:,"[""726"",""719"",""360"",""720""]",720,6! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 06,quant,mcq,A train covers 432 km in 5 hours. Average speed (km/h)?,"[""96"",""91"",""81"",""86""]",86,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 06,quant,mcq,"A completes work in 11 days, B in 8 days. Together, how many days?","[""5.1"",""4.6"",""5.6"",""3.5999999999999996""]",4.6,Time = AB/(A+B).,mixed,"time&work,quant"
Soft Skills Mastery — Mock 06,reasoning,mcq,Analogy — Cat : Kitten :: Dog : ?,"[""Clinic"",""Puppy"",""Kennel"",""Classroom""]",Puppy,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 06,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Mother"",""Father"",""Grandfather"",""Aunt""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 06,reasoning,mcq,"Find the next term: 6, 9, 12, 15, __","[""16"",""20"",""21"",""18""]",18,Arithmetic progression with d=3.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 06,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Mother"",""Father"",""Grandfather"",""Aunt""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 06,reasoning,mcq,"Find the next term: 3, 6, 9, 12, __","[""13"",""17"",""18"",""15""]",15,Arithmetic progression with d=3.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 06,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Aunt"",""Mother"",""Father"",""Grandfather""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 06,reasoning,mcq,Analogy — Cat : Kitten :: Dog : ?,"[""Classroom"",""Puppy"",""Clinic"",""Kennel""]",Puppy,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 06,reasoning,mcq,Analogy — Doctor : Hospital :: Teacher : ?,"[""Classroom"",""Kennel"",""Clinic"",""School""]",School,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 06,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Aunt"",""Mother"",""Grandfather"",""Father""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 06,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""West"",""East"",""South"",""North""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 06,reasoning,mcq,"Find the next term: 4, 8, 12, 16, __","[""22"",""18"",""20"",""24""]",20,Arithmetic progression with d=4.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 06,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Aunt"",""Mother"",""Grandfather"",""Father""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 06,reasoning,mcq,"Find the next term: 5, 8, 11, 14, __","[""17"",""15"",""19"",""20""]",17,Arithmetic progression with d=3.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 06,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Father"",""Mother"",""Grandfather"",""Aunt""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 06,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Father"",""Grandfather"",""Aunt"",""Mother""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 06,reasoning,mcq,"Find the next term: 7, 9, 11, 13, __","[""17"",""13"",""15"",""17""]",15,Arithmetic progression with d=2.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 06,reasoning,mcq,"Find the next term: 5, 11, 17, 23, __","[""27"",""31"",""29"",""35""]",29,Arithmetic progression with d=6.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 06,reasoning,mcq,"Find the next term: 5, 9, 13, 17, __","[""25"",""21"",""23"",""19""]",21,Arithmetic progression with d=4.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 06,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He don't like playing."",""He doesn't likes playing."",""He doesn't like playing."",""He do not likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 06,verbal,mcq,She has a ____ interest in physics.,"[""keenly"",""keen"",""kean"",""keel""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 06,verbal,mcq,She has a ____ interest in physics.,"[""keenly"",""keel"",""keen"",""kean""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 06,verbal,mcq,"Choose the antonym of ""scarce"".","[""aggressive"",""increase"",""delicate"",""plentiful""]",plentiful,"""plentiful"" is opposite in meaning to ""scarce"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 06,verbal,mcq,I will ____ the feedback.,"[""consider"",""compose"",""consist"",""consume""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 06,verbal,mcq,"Choose the antonym of ""fragile"".","[""delicate"",""robust"",""aggressive"",""hidden""]",robust,"""robust"" is opposite in meaning to ""fragile"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 06,verbal,mcq,"Choose the antonym of ""fragile"".","[""increase"",""delicate"",""robust"",""hidden""]",robust,"""robust"" is opposite in meaning to ""fragile"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 06,verbal,mcq,She has a ____ interest in physics.,"[""keenly"",""keel"",""kean"",""keen""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 06,verbal,mcq,"Choose the synonym of ""diligent"".","[""careless"",""neutral"",""hardworking"",""lengthy""]",hardworking,"""hardworking"" is closest in meaning to ""diligent"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 06,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He don't like playing."",""He doesn't like playing."",""He doesn't likes playing."",""He do not likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 06,verbal,mcq,She has a ____ interest in physics.,"[""keen"",""keenly"",""keel"",""kean""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 06,verbal,mcq,She has a ____ interest in physics.,"[""keel"",""keenly"",""kean"",""keen""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 06,verbal,mcq,I will ____ the feedback.,"[""consider"",""consist"",""consume"",""compose""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 06,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He doesn't like playing."",""He doesn't likes playing."",""He do not likes playing."",""He don't like playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 06,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He don't like playing."",""He doesn't like playing."",""He do not likes playing."",""He doesn't likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 06,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He doesn't like playing."",""He doesn't likes playing."",""He do not likes playing."",""He don't like playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 06,verbal,mcq,I will ____ the feedback.,"[""consider"",""compose"",""consist"",""consume""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 06,verbal,mcq,"Choose the synonym of ""abundant"".","[""plentiful"",""rare"",""lengthy"",""neutral""]",plentiful,"""plentiful"" is closest in meaning to ""abundant"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 06,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""False"",""None"",""Cannot say"",""True""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 06,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""O"",""M"",""N"",""P""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 06,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""False"",""Probably"",""True"",""Cannot say""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 06,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""True"",""Cannot say"",""False"",""Probably""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 06,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""P"",""N"",""O"",""M""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 06,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""False"",""Cannot say"",""True"",""None""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 06,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""Cannot say"",""None"",""False"",""True""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 06,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""P"",""O"",""M"",""N""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 06,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""False"",""True"",""Probably"",""Cannot say""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 06,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""Probably"",""False"",""Cannot say"",""True""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 06,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""False"",""None"",""True"",""Cannot say""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 06,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""False"",""None"",""True"",""Cannot say""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 06,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""True"",""False"",""None"",""Cannot say""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 06,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""N"",""P"",""M"",""O""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 06,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""M"",""O"",""P"",""N""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 06,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""Cannot say"",""False"",""Probably"",""True""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 06,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""False"",""Cannot say"",""True"",""None""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 06,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""True"",""False"",""None"",""Cannot say""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
