exam_title,topic_slug,type,text,options_json,answer,explanation,difficulty,tags
Soft Skills Mastery — Mock 10,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Father"",""Mother"",""Grandfather"",""Aunt""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 10,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Grandfather"",""Aunt"",""Mother"",""Father""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 10,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Father"",""Aunt"",""Mother"",""Grandfather""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 10,reasoning,mcq,"Find the next term: 7, 10, 13, 16, __","[""21"",""19"",""17"",""22""]",19,Arithmetic progression with d=3.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 10,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Mother"",""Father"",""Aunt"",""Grandfather""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 10,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""South"",""North"",""West"",""East""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 10,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Mother"",""Aunt"",""Grandfather"",""Father""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 10,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""North"",""West"",""East"",""South""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 10,reasoning,mcq,"Find the next term: 6, 9, 12, 15, __","[""16"",""20"",""21"",""18""]",18,Arithmetic progression with d=3.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 10,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""West"",""North"",""East"",""South""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 10,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Father"",""Aunt"",""Grandfather"",""Mother""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 10,reasoning,mcq,"Find the next term: 4, 6, 8, 10, __","[""10"",""14"",""14"",""12""]",12,Arithmetic progression with d=2.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 10,reasoning,mcq,Analogy — Bird : Nest :: Bee : ?,"[""Classroom"",""Hive"",""Clinic"",""Kennel""]",Hive,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 10,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Mother"",""Aunt"",""Grandfather"",""Father""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 10,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Mother"",""Father"",""Grandfather"",""Aunt""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 10,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Mother"",""Father"",""Grandfather"",""Aunt""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 10,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He doesn't likes playing."",""He don't like playing."",""He doesn't like playing."",""He do not likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 10,verbal,mcq,"Choose the antonym of ""fragile"".","[""robust"",""hidden"",""increase"",""aggressive""]",robust,"""robust"" is opposite in meaning to ""fragile"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 10,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He doesn't likes playing."",""He don't like playing."",""He do not likes playing."",""He doesn't like playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 10,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He doesn't likes playing."",""He doesn't like playing."",""He don't like playing."",""He do not likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 10,verbal,mcq,"Choose the synonym of ""vivid"".","[""careless"",""bright"",""lengthy"",""rare""]",bright,"""bright"" is closest in meaning to ""vivid"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 10,verbal,mcq,"Choose the synonym of ""abundant"".","[""rare"",""plentiful"",""lengthy"",""neutral""]",plentiful,"""plentiful"" is closest in meaning to ""abundant"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 10,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He don't like playing."",""He doesn't likes playing."",""He do not likes playing."",""He doesn't like playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 10,verbal,mcq,"Choose the antonym of ""scarce"".","[""delicate"",""aggressive"",""hidden"",""plentiful""]",plentiful,"""plentiful"" is opposite in meaning to ""scarce"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 10,verbal,mcq,She has a ____ interest in physics.,"[""keenly"",""kean"",""keel"",""keen""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 10,verbal,mcq,"Choose the antonym of ""obscure"".","[""clear"",""delicate"",""increase"",""hidden""]",clear,"""clear"" is opposite in meaning to ""obscure"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 10,verbal,mcq,I will ____ the feedback.,"[""consider"",""compose"",""consist"",""consume""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 10,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He doesn't likes playing."",""He do not likes playing."",""He don't like playing."",""He doesn't like playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 10,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He don't like playing."",""He doesn't likes playing."",""He doesn't like playing."",""He do not likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 10,verbal,mcq,She has a ____ interest in physics.,"[""keel"",""kean"",""keenly"",""keen""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 10,verbal,mcq,"Choose the synonym of ""abundant"".","[""plentiful"",""lengthy"",""neutral"",""rare""]",plentiful,"""plentiful"" is closest in meaning to ""abundant"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 10,verbal,mcq,"Choose the antonym of ""obscure"".","[""clear"",""delicate"",""aggressive"",""increase""]",clear,"""clear"" is opposite in meaning to ""obscure"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 10,verbal,mcq,I will ____ the feedback.,"[""consume"",""consider"",""compose"",""consist""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 10,verbal,mcq,She has a ____ interest in physics.,"[""kean"",""keen"",""keel"",""keenly""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 10,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""True"",""Probably"",""Cannot say"",""False""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 10,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""O"",""M"",""N"",""P""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 10,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""Cannot say"",""False"",""None"",""True""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 10,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""Cannot say"",""None"",""False"",""True""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 10,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""True"",""False"",""None"",""Cannot say""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 10,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""Cannot say"",""False"",""None"",""True""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 10,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""True"",""False"",""None"",""Cannot say""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 10,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""True"",""None"",""Cannot say"",""False""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 10,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""P"",""M"",""N"",""O""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 10,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""M"",""O"",""P"",""N""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 10,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""False"",""Probably"",""Cannot say"",""True""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 10,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""Cannot say"",""Probably"",""False"",""True""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 10,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""N"",""O"",""M"",""P""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 10,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""N"",""P"",""O"",""M""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 10,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""None"",""False"",""True"",""Cannot say""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 10,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""None"",""True"",""False"",""Cannot say""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 10,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""Probably"",""False"",""True"",""Cannot say""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 10,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""None"",""Cannot say"",""False"",""True""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
