exam_title,topic_slug,type,text,options_json,answer,explanation,difficulty,tags
Soft Skills Mastery — Mock 08,aptitude,mcq,An item with CP ₹941 sold at 7% profit. What is SP (₹)?,"[""1017"",""997"",""1027"",""1007""]",1007,SP = CP×(1 + p/100) = 941×(1+7/100) = 1007.,mixed,"profit-loss,aptitude"
Soft Skills Mastery — Mock 08,aptitude,mcq,An item with CP ₹758 sold at 15% profit. What is SP (₹)?,"[""872"",""862"",""892"",""882""]",872,SP = CP×(1 + p/100) = 758×(1+15/100) = 872.,mixed,"profit-loss,aptitude"
Soft Skills Mastery — Mock 08,aptitude,mcq,An item with CP ₹390 sold at 25% profit. What is SP (₹)?,"[""498"",""478"",""488"",""508""]",488,SP = CP×(1 + p/100) = 390×(1+25/100) = 488.,mixed,"profit-loss,aptitude"
Soft Skills Mastery — Mock 08,aptitude,mcq,What is 38% of 410?,"[""151"",""156"",""166"",""161""]",156,38% of 410 = (38/100)×410 = 156.,mixed,"percentage,aptitude"
Soft Skills Mastery — Mock 08,quant,mcq,"A completes work in 10 days, B in 9 days. Together, how many days?","[""3.7"",""5.7"",""4.7"",""5.2""]",4.7,Time = AB/(A+B).,mixed,"time&work,quant"
Soft Skills Mastery — Mock 08,quant,mcq,"A completes work in 7 days, B in 11 days. Together, how many days?","[""5.3"",""3.3"",""4.3"",""4.8""]",4.3,Time = AB/(A+B).,mixed,"time&work,quant"
Soft Skills Mastery — Mock 08,quant,mcq,Number of permutations of 7 different objects taken all at a time:,"[""2520"",""5039"",""5047"",""5040""]",5040,7! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 08,quant,mcq,A train covers 235 km in 3 hours. Average speed (km/h)?,"[""78"",""88"",""73"",""83""]",78,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 08,quant,mcq,"A completes work in 11 days, B in 9 days. Together, how many days?","[""6"",""5"",""5.5"",""4""]",5,Time = AB/(A+B).,mixed,"time&work,quant"
Soft Skills Mastery — Mock 08,quant,mcq,Number of permutations of 7 different objects taken all at a time:,"[""5047"",""2520"",""5040"",""5039""]",5040,7! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 08,quant,mcq,"A completes work in 7 days, B in 14 days. Together, how many days?","[""5.7"",""5.2"",""4.7"",""3.7""]",4.7,Time = AB/(A+B).,mixed,"time&work,quant"
Soft Skills Mastery — Mock 08,quant,mcq,Simple Interest on ₹1461 at 5% p.a. for 2 years is?,"[""146"",""246"",""196"",""96""]",146,SI = (PRT)/100.,mixed,"simple-interest,quant"
Soft Skills Mastery — Mock 08,quant,mcq,Simple Interest on ₹2002 at 7% p.a. for 2 years is?,"[""330"",""380"",""280"",""230""]",280,SI = (PRT)/100.,mixed,"simple-interest,quant"
Soft Skills Mastery — Mock 08,quant,mcq,Number of permutations of 6 different objects taken all at a time:,"[""720"",""360"",""719"",""726""]",720,6! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 08,quant,mcq,A train covers 229 km in 4 hours. Average speed (km/h)?,"[""57"",""52"",""62"",""67""]",57,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 08,quant,mcq,Simple Interest on ₹3692 at 8% p.a. for 2 years is?,"[""641"",""541"",""591"",""691""]",591,SI = (PRT)/100.,mixed,"simple-interest,quant"
Soft Skills Mastery — Mock 08,quant,mcq,Number of permutations of 4 different objects taken all at a time:,"[""24"",""23"",""12"",""28""]",24,4! permutations.,mixed,"permutations,quant"
Soft Skills Mastery — Mock 08,quant,mcq,"A completes work in 9 days, B in 13 days. Together, how many days?","[""5.3"",""6.3"",""4.3"",""5.8""]",5.3,Time = AB/(A+B).,mixed,"time&work,quant"
Soft Skills Mastery — Mock 08,quant,mcq,A train covers 392 km in 6 hours. Average speed (km/h)?,"[""70"",""60"",""65"",""75""]",65,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 08,quant,mcq,A train covers 172 km in 2 hours. Average speed (km/h)?,"[""96"",""91"",""86"",""81""]",86,Speed = Distance/Time.,mixed,"speed-distance,quant"
Soft Skills Mastery — Mock 08,quant,mcq,"A completes work in 8 days, B in 13 days. Together, how many days?","[""5"",""4"",""6"",""5.5""]",5,Time = AB/(A+B).,mixed,"time&work,quant"
Soft Skills Mastery — Mock 08,quant,mcq,Simple Interest on ₹2219 at 10% p.a. for 4 years is?,"[""888"",""938"",""988"",""838""]",888,SI = (PRT)/100.,mixed,"simple-interest,quant"
Soft Skills Mastery — Mock 08,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Grandfather"",""Aunt"",""Father"",""Mother""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 08,reasoning,mcq,Analogy — Cat : Kitten :: Dog : ?,"[""Kennel"",""Puppy"",""Classroom"",""Clinic""]",Puppy,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 08,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""West"",""North"",""South"",""East""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 08,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""North"",""South"",""East"",""West""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 08,reasoning,mcq,"Find the next term: 2, 4, 6, 8, __","[""10"",""8"",""12"",""12""]",10,Arithmetic progression with d=2.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 08,reasoning,mcq,"Find the next term: 2, 5, 8, 11, __","[""16"",""14"",""17"",""12""]",14,Arithmetic progression with d=3.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 08,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""South"",""East"",""West"",""North""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 08,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Aunt"",""Mother"",""Grandfather"",""Father""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 08,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Mother"",""Father"",""Grandfather"",""Aunt""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 08,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""East"",""West"",""South"",""North""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 08,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""North"",""South"",""West"",""East""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 08,reasoning,mcq,Analogy — Bird : Nest :: Bee : ?,"[""Classroom"",""Kennel"",""Clinic"",""Hive""]",Hive,Maintain relationship pattern.,mixed,"analogy,reasoning"
Soft Skills Mastery — Mock 08,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""South"",""West"",""East"",""North""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 08,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""South"",""East"",""West"",""North""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 08,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Father"",""Grandfather"",""Mother"",""Aunt""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 08,reasoning,mcq,"A walks 3km North, then 4km East, then 3km South. Which direction from start?","[""West"",""South"",""North"",""East""]",East,Net displacement is 4km towards East.,mixed,"direction,reasoning"
Soft Skills Mastery — Mock 08,reasoning,mcq,"Find the next term: 6, 9, 12, 15, __","[""20"",""18"",""21"",""16""]",18,Arithmetic progression with d=3.,mixed,"series,reasoning"
Soft Skills Mastery — Mock 08,reasoning,mcq,A is the mother of B. B is the father of C. How is A related to C?,"[""Father"",""Grandfather"",""Mother"",""Aunt""]",Grandmother,"A → B → C, so A is C's grandmother (not in options? prefer 'Grandmother').",mixed,"blood-relations,reasoning"
Soft Skills Mastery — Mock 08,verbal,mcq,She has a ____ interest in physics.,"[""keenly"",""kean"",""keel"",""keen""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 08,verbal,mcq,"Choose the antonym of ""augment"".","[""delicate"",""hidden"",""reduce"",""aggressive""]",reduce,"""reduce"" is opposite in meaning to ""augment"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 08,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He do not likes playing."",""He don't like playing."",""He doesn't like playing."",""He doesn't likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 08,verbal,mcq,"Choose the synonym of ""abundant"".","[""plentiful"",""rare"",""neutral"",""careless""]",plentiful,"""plentiful"" is closest in meaning to ""abundant"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 08,verbal,mcq,"Choose the antonym of ""augment"".","[""delicate"",""aggressive"",""increase"",""reduce""]",reduce,"""reduce"" is opposite in meaning to ""augment"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 08,verbal,mcq,I will ____ the feedback.,"[""consume"",""compose"",""consider"",""consist""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 08,verbal,mcq,"Choose the synonym of ""abundant"".","[""plentiful"",""rare"",""careless"",""neutral""]",plentiful,"""plentiful"" is closest in meaning to ""abundant"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 08,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He do not likes playing."",""He doesn't like playing."",""He don't like playing."",""He doesn't likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 08,verbal,mcq,I will ____ the feedback.,"[""consist"",""consider"",""compose"",""consume""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 08,verbal,mcq,"Choose the antonym of ""augment"".","[""increase"",""aggressive"",""hidden"",""reduce""]",reduce,"""reduce"" is opposite in meaning to ""augment"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 08,verbal,mcq,She has a ____ interest in physics.,"[""kean"",""keel"",""keen"",""keenly""]",keen,"Correct usage is ""keen"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 08,verbal,mcq,I will ____ the feedback.,"[""consider"",""compose"",""consume"",""consist""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 08,verbal,mcq,I will ____ the feedback.,"[""compose"",""consume"",""consider"",""consist""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 08,verbal,mcq,"Choose the synonym of ""vivid"".","[""neutral"",""lengthy"",""rare"",""bright""]",bright,"""bright"" is closest in meaning to ""vivid"".",mixed,"synonym,verbal"
Soft Skills Mastery — Mock 08,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He don't like playing."",""He doesn't likes playing."",""He do not likes playing."",""He doesn't like playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 08,verbal,mcq,"Choose the correct sentence: ""He don't likes playing.""","[""He doesn't like playing."",""He don't like playing."",""He doesn't likes playing."",""He do not likes playing.""]",He doesn't like playing.,Subject-verb agreement with 'doesn't like'.,mixed,"sentence-correction,verbal"
Soft Skills Mastery — Mock 08,verbal,mcq,"Choose the antonym of ""hostile"".","[""delicate"",""hidden"",""aggressive"",""friendly""]",friendly,"""friendly"" is opposite in meaning to ""hostile"".",mixed,"antonym,verbal"
Soft Skills Mastery — Mock 08,verbal,mcq,I will ____ the feedback.,"[""consider"",""consume"",""consist"",""compose""]",consider,"Correct usage is ""consider"".",mixed,"grammar,verbal"
Soft Skills Mastery — Mock 08,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""M"",""P"",""N"",""O""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 08,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""N"",""P"",""M"",""O""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 08,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""None"",""True"",""False"",""Cannot say""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 08,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""Cannot say"",""False"",""None"",""True""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 08,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""M"",""N"",""O"",""P""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 08,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""M"",""P"",""O"",""N""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 08,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""True"",""False"",""Cannot say"",""Probably""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 08,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""True"",""False"",""Cannot say"",""Probably""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 08,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""None"",""Cannot say"",""True"",""False""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 08,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""False"",""True"",""None"",""Cannot say""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 08,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""Probably"",""True"",""False"",""Cannot say""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 08,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""Cannot say"",""True"",""None"",""False""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 08,logical,mcq,"In a code language, if A=Z, B=Y, ... (reverse alphabet), what is the code for ""M""?","[""M"",""O"",""N"",""P""]",N,Reverse mapping: M(13) ↔ N(14).,mixed,"coding-decoding,logical"
Soft Skills Mastery — Mock 08,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""True"",""False"",""Cannot say"",""Probably""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 08,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""False"",""Cannot say"",""Probably"",""True""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 08,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""True"",""Probably"",""False"",""Cannot say""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
Soft Skills Mastery — Mock 08,logical,mcq,"All apples are fruits. Some fruits are red. Therefore, some apples are red. (True/False/Cannot say)","[""True"",""None"",""Cannot say"",""False""]",Cannot say,Conclusion is not guaranteed.,mixed,"syllogism,logical"
Soft Skills Mastery — Mock 08,logical,mcq,"Statement: ""Most engineers enjoy math."" Conclusion: ""Rahul is an engineer; therefore he enjoys math.""","[""False"",""Probably"",""Cannot say"",""True""]",Cannot say,Generalization doesn't guarantee individual truth.,mixed,"logic,logical"
