id,text,type,options_json,correct_index,explanation,topic,difficulty
16,"All doctors are dancers. Some dancers are artists.
Which conclusion follows?",mcq,"[""Some doctors may be artists."",""All artists are doctors."",""No doctors is artists."",""Some artists are doctors.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
17,"All artists are chefs. Some chefs are engineers.
Which conclusion follows?",mcq,"[""Some artists may be engineers."",""All engineers are artists."",""No artists is engineers."",""Some engineers are artists.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
18,"All dancers are engineers. Some engineers are readers.
Which conclusion follows?",mcq,"[""Some dancers may be readers."",""All readers are dancers."",""No dancers is readers."",""Some readers are dancers.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
19,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""ARRAY"" is written as 63, what is ""QUIZ"" written as?",mcq,"[""74"",""73"",""75"",""72""]",1,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
20,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""MATH"" is written as 42, what is ""QUEUE"" written as?",mcq,"[""69"",""68"",""70"",""71""]",0,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
21,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""STACK"" is written as 54, what is ""QUEUE"" written as?",mcq,"[""70"",""71"",""69"",""68""]",2,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
22,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""SERIES"" is written as 75, what is ""CAT"" written as?",mcq,"[""24"",""23"",""26"",""25""]",0,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
23,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""PUZZLE"" is written as 106, what is ""SERIES"" written as?",mcq,"[""77"",""74"",""75"",""76""]",2,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
24,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""STACK"" is written as 54, what is ""DOG"" written as?",mcq,"[""28"",""26"",""25"",""27""]",1,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
25,"Find the next number: 6, 9, 12, 15, 18 , ?",mcq,"[""22"",""23"",""21"",""20""]",2,Arithmetic progression with common difference 3.,Series,mixed
26,"Find the next number: 9, 15, 21, 27, 33 , ?",mcq,"[""38"",""39"",""41"",""40""]",1,Arithmetic progression with common difference 6.,Series,mixed
27,"Find the next number: 16, 21, 19, 24, 22 , ?",mcq,"[""26"",""29"",""27"",""28""]",2,"Alternating +5, -2.",Series,mixed
28,"Find the next number: 19, 22, 21, 24, 23 , ?",mcq,"[""28"",""26"",""27"",""25""]",1,"Alternating +3, -1.",Series,mixed
29,"Find the next number: 19, 22, 19, 22, 19 , ?",mcq,"[""22"",""24"",""21"",""23""]",0,"Alternating +3, -3.",Series,mixed
30,"Find the next number: 14, 19, 16, 21, 18 , ?",mcq,"[""24"",""25"",""23"",""22""]",2,"Alternating +5, -3.",Series,mixed
31,"Find the next number: 9, 12, 15, 18, 21 , ?",mcq,"[""23"",""26"",""24"",""25""]",2,Arithmetic progression with common difference 3.,Series,mixed
32,"Find the next number: 10, 14, 13, 17, 16 , ?",mcq,"[""22"",""21"",""19"",""20""]",3,"Alternating +4, -1.",Series,mixed
33,"In a group of 96 people, 42 like Tea, 29 like Coffee, and 18 like both.
How many like at least one of Tea or Coffee?",mcq,"[""51"",""55"",""54"",""53""]",3,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
34,"In a group of 88 people, 40 like Tea, 55 like Coffee, and 35 like both.
How many like only Tea?",mcq,"[""5"",""7"",""3"",""6""]",0,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
35,"In a group of 105 people, 50 like Tea, 43 like Coffee, and 31 like both.
How many like only Coffee?",mcq,"[""13"",""14"",""10"",""12""]",3,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
36,"In a group of 83 people, 49 like Tea, 31 like Coffee, and 19 like both.
How many like only Coffee?",mcq,"[""12"",""14"",""13"",""10""]",0,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
37,"In a test, the scores are:
Bela=82, Eshan=74, Aman=78.
Who scored the second highest?",mcq,"[""Eshan"",""Aman"",""Bela""]",1,Compare the given numbers.,Analytical Reasoning,mixed
38,"In a test, the scores are:
Bela=74, Dia=69, Chirag=82.
Who scored the highest?",mcq,"[""Bela"",""Dia"",""Chirag""]",2,Compare the given numbers.,Analytical Reasoning,mixed
39,"In a test, the scores are:
Bela=77, Dia=68, Chirag=74.
Who scored the second highest?",mcq,"[""Chirag"",""Bela"",""Dia""]",0,Compare the given numbers.,Analytical Reasoning,mixed
40,"In a test, the scores are:
Chirag=71, Eshan=72, Dia=84.
Who scored the highest?",mcq,"[""Dia"",""Chirag"",""Eshan""]",0,Compare the given numbers.,Analytical Reasoning,mixed
41,Anita is the mother of Chetan. Eshan is the husband of Anita. How is Eshan related to Chetan?,mcq,"[""Uncle"",""Mother"",""Father"",""Brother""]",2,Map roles carefully from the statements.,Blood Relations,mixed
42,Bhavya is the mother of Bharat. Chetan is the husband of Bhavya. How is Chetan related to Bharat?,mcq,"[""Father"",""Mother"",""Brother"",""Uncle""]",0,Map roles carefully from the statements.,Blood Relations,mixed
43,"A person starts from a point, walks 5 units West, then 5 units North, then 3 units South. In which direction is the person from the starting point now?",mcq,"[""West"",""North-West"",""South-East"",""North""]",1,Resolve x/y displacement and convert to compass direction.,Direction Sense,mixed
44,"A person starts from a point, walks 6 units East, then 6 units West, then 2 units North. In which direction is the person from the starting point now?",mcq,"[""East"",""South-East"",""North-East"",""North""]",3,Resolve x/y displacement and convert to compass direction.,Direction Sense,mixed
45,"Find the next number: 7, 10, 13, 16, 19 , ?",mcq,"[""24"",""22"",""21"",""23""]",1,Arithmetic progression with common difference 3.,Series,mixed
46,"Find the next number: 19, 25, 23, 29, 27 , ?",mcq,"[""35"",""33"",""34"",""32""]",1,"Alternating +6, -2.",Series,mixed
47,"Find the next number: 14, 18, 17, 21, 20 , ?",mcq,"[""26"",""25"",""23"",""24""]",3,"Alternating +4, -1.",Series,mixed
48,"Find the next number: 10, 14, 18, 22, 26 , ?",mcq,"[""30"",""32"",""29"",""31""]",0,Arithmetic progression with common difference 4.,Series,mixed
49,"Find the next number: 18, 21, 20, 23, 22 , ?",mcq,"[""27"",""24"",""26"",""25""]",3,"Alternating +3, -1.",Series,mixed
50,"Find the next number: 14, 20, 18, 24, 22 , ?",mcq,"[""29"",""28"",""27"",""30""]",1,"Alternating +6, -2.",Series,mixed
