id,text,type,options_json,correct_index,explanation,topic,difficulty
17,"All players are dancers. Some dancers are pilots.
Which conclusion follows?",mcq,"[""Some players may be pilots."",""All pilots are players."",""No players is pilots."",""Some pilots are players.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
18,"All singers are teachers. Some teachers are players.
Which conclusion follows?",mcq,"[""Some singers may be players."",""All players are singers."",""No singers is players."",""Some players are singers.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
19,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""ARRAY"" is written as 63, what is ""DOG"" written as?",mcq,"[""28"",""26"",""27"",""25""]",1,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
20,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""LOGIC"" is written as 46, what is ""MATH"" written as?",mcq,"[""43"",""42"",""44"",""41""]",1,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
21,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""CODE"" is written as 27, what is ""LOGIC"" written as?",mcq,"[""47"",""48"",""46"",""45""]",2,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
22,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""DOG"" is written as 26, what is ""PUZZLE"" written as?",mcq,"[""105"",""108"",""107"",""106""]",3,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
23,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""BRAIN"" is written as 44, what is ""CAT"" written as?",mcq,"[""23"",""25"",""26"",""24""]",3,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
24,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""MATH"" is written as 42, what is ""QUIZ"" written as?",mcq,"[""75"",""73"",""74"",""72""]",1,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
25,"In a group of 104 people, 34 like Tea, 40 like Coffee, and 25 like both.
How many like only Coffee?",mcq,"[""16"",""17"",""13"",""15""]",3,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
26,"In a group of 96 people, 38 like Tea, 38 like Coffee, and 28 like both.
How many like at least one of Tea or Coffee?",mcq,"[""46"",""50"",""48"",""49""]",2,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
27,"In a group of 107 people, 32 like Tea, 29 like Coffee, and 21 like both.
How many like at least one of Tea or Coffee?",mcq,"[""40"",""41"",""38"",""42""]",0,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
28,"In a group of 85 people, 60 like Tea, 49 like Coffee, and 36 like both.
How many like only Coffee?",mcq,"[""14"",""13"",""11"",""15""]",1,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
29,"In a test, the scores are:
Dia=85, Bela=74, Aman=68.
Who scored the highest?",mcq,"[""Aman"",""Dia"",""Bela""]",1,Compare the given numbers.,Analytical Reasoning,mixed
30,"In a test, the scores are:
Eshan=69, Aman=79, Bela=78.
Who scored the highest?",mcq,"[""Bela"",""Eshan"",""Aman""]",2,Compare the given numbers.,Analytical Reasoning,mixed
31,"In a test, the scores are:
Dia=65, Aman=67, Bela=73.
Who scored the highest?",mcq,"[""Bela"",""Aman"",""Dia""]",0,Compare the given numbers.,Analytical Reasoning,mixed
32,"In a test, the scores are:
Aman=83, Eshan=79, Dia=72.
Who scored the second highest?",mcq,"[""Dia"",""Eshan"",""Aman""]",1,Compare the given numbers.,Analytical Reasoning,mixed
33,Chitra is the mother of Deep. Eshan is the husband of Chitra. How is Eshan related to Deep?,mcq,"[""Brother"",""Uncle"",""Father"",""Mother""]",2,Map roles carefully from the statements.,Blood Relations,mixed
34,Chitra is the mother of Eshan. Chetan is the husband of Chitra. How is Chetan related to Eshan?,mcq,"[""Uncle"",""Mother"",""Father"",""Brother""]",2,Map roles carefully from the statements.,Blood Relations,mixed
35,"A person starts from a point, walks 6 units West, then 5 units South, then 5 units East. In which direction is the person from the starting point now?",mcq,"[""Same place"",""South-West"",""East"",""South""]",1,Resolve x/y displacement and convert to compass direction.,Direction Sense,mixed
36,"A person starts from a point, walks 3 units East, then 4 units North, then 2 units West. In which direction is the person from the starting point now?",mcq,"[""North-East"",""South-West"",""South-East"",""Same place""]",0,Resolve x/y displacement and convert to compass direction.,Direction Sense,mixed
