id,text,type,options_json,correct_index,explanation,topic,difficulty
26,"In a group of 93 people, 33 like Tea, 36 like Coffee, and 21 like both.
How many like only Coffee?",mcq,"[""13"",""17"",""16"",""15""]",3,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
27,"In a group of 84 people, 59 like Tea, 36 like Coffee, and 30 like both.
How many like only Coffee?",mcq,"[""7"",""4"",""6"",""8""]",2,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
28,"In a group of 96 people, 46 like Tea, 52 like Coffee, and 38 like both.
How many like only Coffee?",mcq,"[""15"",""12"",""16"",""14""]",3,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
29,"In a test, the scores are:
Dia=81, Bela=82, Eshan=84.
Who scored the second highest?",mcq,"[""Dia"",""Eshan"",""Bela""]",2,Compare the given numbers.,Analytical Reasoning,mixed
30,"In a test, the scores are:
Eshan=67, Bela=68, Chirag=77.
Who scored the highest?",mcq,"[""Eshan"",""Chirag"",""Bela""]",1,Compare the given numbers.,Analytical Reasoning,mixed
31,"In a test, the scores are:
Eshan=75, Aman=83, Chirag=85.
Who scored the second highest?",mcq,"[""Chirag"",""Aman"",""Eshan""]",1,Compare the given numbers.,Analytical Reasoning,mixed
32,"In a test, the scores are:
Dia=65, Aman=67, Eshan=82.
Who scored the second highest?",mcq,"[""Aman"",""Dia"",""Eshan""]",0,Compare the given numbers.,Analytical Reasoning,mixed
33,Divya is the mother of Bharat. Eshan is the husband of Divya. How is Eshan related to Bharat?,mcq,"[""Mother"",""Uncle"",""Father"",""Brother""]",2,Map roles carefully from the statements.,Blood Relations,mixed
34,Chitra is the mother of Deep. Arun is the husband of Chitra. How is Arun related to Deep?,mcq,"[""Mother"",""Brother"",""Father"",""Uncle""]",2,Map roles carefully from the statements.,Blood Relations,mixed
35,"A person starts from a point, walks 3 units East, then 5 units South, then 3 units North. In which direction is the person from the starting point now?",mcq,"[""North-East"",""South"",""South-East"",""North-West""]",2,Resolve x/y displacement and convert to compass direction.,Direction Sense,mixed
36,"A person starts from a point, walks 4 units East, then 5 units North, then 2 units South. In which direction is the person from the starting point now?",mcq,"[""Same place"",""South-East"",""West"",""North-East""]",3,Resolve x/y displacement and convert to compass direction.,Direction Sense,mixed
