id,text,type,options_json,correct_index,explanation,topic,difficulty
31,"Find the next number: 13, 16, 13, 16, 13 , ?",mcq,"[""16"",""17"",""18"",""15""]",0,"Alternating +3, -3.",Series,mixed
32,"Find the next number: 17, 20, 18, 21, 19 , ?",mcq,"[""21"",""23"",""24"",""22""]",3,"Alternating +3, -2.",Series,mixed
33,"In a group of 83 people, 48 like Tea, 41 like Coffee, and 27 like both.
How many like only Tea?",mcq,"[""19"",""21"",""23"",""22""]",1,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
34,"In a group of 99 people, 52 like Tea, 28 like Coffee, and 16 like both.
How many like at least one of Tea or Coffee?",mcq,"[""65"",""62"",""66"",""64""]",3,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
35,"In a group of 92 people, 54 like Tea, 28 like Coffee, and 17 like both.
How many like at least one of Tea or Coffee?",mcq,"[""67"",""66"",""63"",""65""]",3,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
36,"In a group of 99 people, 57 like Tea, 29 like Coffee, and 16 like both.
How many like only Coffee?",mcq,"[""15"",""14"",""11"",""13""]",3,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
37,"In a test, the scores are:
Chirag=75, Aman=81, Dia=66.
Who scored the second highest?",mcq,"[""Chirag"",""Aman"",""Dia""]",0,Compare the given numbers.,Analytical Reasoning,mixed
38,"In a test, the scores are:
Eshan=80, Dia=71, Bela=67.
Who scored the second highest?",mcq,"[""Bela"",""Dia"",""Eshan""]",1,Compare the given numbers.,Analytical Reasoning,mixed
39,"In a test, the scores are:
Chirag=75, Eshan=67, Aman=81.
Who scored the second highest?",mcq,"[""Aman"",""Eshan"",""Chirag""]",2,Compare the given numbers.,Analytical Reasoning,mixed
40,"In a test, the scores are:
Chirag=67, Bela=71, Dia=74.
Who scored the second highest?",mcq,"[""Dia"",""Bela"",""Chirag""]",1,Compare the given numbers.,Analytical Reasoning,mixed
41,Bharat is the son of Chetan. Chitra is the sister of Bharat. How is Chitra related to Chetan?,mcq,"[""Mother"",""Brother"",""Daughter"",""Uncle""]",2,Map roles carefully from the statements.,Blood Relations,mixed
42,Esha is the mother of Deep. Eshan is the husband of Esha. How is Eshan related to Deep?,mcq,"[""Uncle"",""Brother"",""Father"",""Mother""]",2,Map roles carefully from the statements.,Blood Relations,mixed
43,"A person starts from a point, walks 6 units East, then 3 units North, then 2 units West. In which direction is the person from the starting point now?",mcq,"[""South-East"",""Same place"",""North-East"",""North-West""]",2,Resolve x/y displacement and convert to compass direction.,Direction Sense,mixed
44,"A person starts from a point, walks 2 units East, then 2 units West, then 3 units North. In which direction is the person from the starting point now?",mcq,"[""Same place"",""North"",""East"",""North-West""]",1,Resolve x/y displacement and convert to compass direction.,Direction Sense,mixed
45,"Find the next number: 16, 21, 18, 23, 20 , ?",mcq,"[""25"",""26"",""24"",""27""]",0,"Alternating +5, -3.",Series,mixed
46,"Find the next number: 17, 21, 18, 22, 19 , ?",mcq,"[""23"",""24"",""25"",""22""]",0,"Alternating +4, -3.",Series,mixed
47,"Find the next number: 13, 18, 16, 21, 19 , ?",mcq,"[""25"",""24"",""26"",""23""]",1,"Alternating +5, -2.",Series,mixed
48,"Find the next number: 18, 24, 21, 27, 24 , ?",mcq,"[""29"",""31"",""32"",""30""]",3,"Alternating +6, -3.",Series,mixed
49,"Find the next number: 16, 22, 21, 27, 26 , ?",mcq,"[""31"",""33"",""34"",""32""]",3,"Alternating +6, -1.",Series,mixed
50,"Find the next number: 11, 15, 12, 16, 13 , ?",mcq,"[""19"",""17"",""18"",""16""]",1,"Alternating +4, -3.",Series,mixed
