id,text,type,options_json,correct_index,explanation,topic,difficulty
11,"Boxes A, B, C, D, E are stacked from bottom to top as:
E < C < B < A < D (left is bottom, right is top).
Which box is on the top?",mcq,"[""C"",""E"",""B"",""D""]",3,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
12,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
C < A < E < D < B < F (left is bottom, right is top).
Which box is at the bottom?",mcq,"[""C"",""F"",""A"",""D""]",0,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
13,"All chefs are doctors. Some doctors are players.
Which conclusion follows?",mcq,"[""Some chefs may be players."",""All players are chefs."",""No chefs is players."",""Some players are chefs.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
14,"All gardeners are teachers. Some teachers are leaders.
Which conclusion follows?",mcq,"[""Some gardeners may be leaders."",""All leaders are gardeners."",""No gardeners is leaders."",""Some leaders are gardeners.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
15,"All pilots are students. Some students are doctors.
Which conclusion follows?",mcq,"[""Some pilots may be doctors."",""All doctors are pilots."",""No pilots is doctors."",""Some doctors are pilots.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
16,"All engineers are students. Some students are poets.
Which conclusion follows?",mcq,"[""Some engineers may be poets."",""All poets are engineers."",""No engineers is poets."",""Some poets are engineers.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
17,"All scientists are artists. Some artists are drivers.
Which conclusion follows?",mcq,"[""Some scientists may be drivers."",""All drivers are scientists."",""No scientists is drivers."",""Some drivers are scientists.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
18,"All leaders are readers. Some readers are chefs.
Which conclusion follows?",mcq,"[""Some leaders may be chefs."",""All chefs are leaders."",""No leaders is chefs."",""Some chefs are leaders.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
19,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""PUZZLE"" is written as 106, what is ""LOGIC"" written as?",mcq,"[""45"",""46"",""47"",""48""]",1,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
20,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""BRAIN"" is written as 44, what is ""STACK"" written as?",mcq,"[""56"",""54"",""53"",""55""]",1,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
21,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""CAT"" is written as 24, what is ""DOG"" written as?",mcq,"[""27"",""26"",""28"",""25""]",1,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
22,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""DOG"" is written as 26, what is ""SERIES"" written as?",mcq,"[""75"",""74"",""77"",""76""]",0,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
23,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""STACK"" is written as 54, what is ""ARRAY"" written as?",mcq,"[""62"",""65"",""64"",""63""]",3,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
24,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""MATH"" is written as 42, what is ""LOGIC"" written as?",mcq,"[""48"",""47"",""45"",""46""]",3,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
25,"Find the next number: 15, 21, 19, 25, 23 , ?",mcq,"[""29"",""30"",""28"",""31""]",0,"Alternating +6, -2.",Series,mixed
26,"Find the next number: 8, 15, 22, 29, 36 , ?",mcq,"[""45"",""43"",""42"",""44""]",1,Arithmetic progression with common difference 7.,Series,mixed
27,"Find the next number: 13, 20, 27, 34, 41 , ?",mcq,"[""49"",""48"",""47"",""50""]",1,Arithmetic progression with common difference 7.,Series,mixed
28,"Find the next number: 5, 12, 19, 26, 33 , ?",mcq,"[""42"",""39"",""40"",""41""]",2,Arithmetic progression with common difference 7.,Series,mixed
29,"Find the next number: 9, 14, 19, 24, 29 , ?",mcq,"[""36"",""35"",""34"",""33""]",2,Arithmetic progression with common difference 5.,Series,mixed
30,"Find the next number: 7, 13, 19, 25, 31 , ?",mcq,"[""39"",""38"",""37"",""36""]",2,Arithmetic progression with common difference 6.,Series,mixed
31,"Find the next number: 15, 18, 17, 20, 19 , ?",mcq,"[""24"",""21"",""22"",""23""]",2,"Alternating +3, -1.",Series,mixed
32,"Find the next number: 11, 17, 15, 21, 19 , ?",mcq,"[""26"",""27"",""25"",""24""]",2,"Alternating +6, -2.",Series,mixed
33,"In a group of 104 people, 41 like Tea, 46 like Coffee, and 33 like both.
How many like only Coffee?",mcq,"[""13"",""15"",""11"",""14""]",0,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
34,"In a group of 100 people, 58 like Tea, 47 like Coffee, and 36 like both.
How many like at least one of Tea or Coffee?",mcq,"[""69"",""67"",""71"",""70""]",0,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
35,"In a group of 96 people, 52 like Tea, 52 like Coffee, and 45 like both.
How many like at least one of Tea or Coffee?",mcq,"[""57"",""61"",""59"",""60""]",2,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
36,"In a group of 101 people, 37 like Tea, 55 like Coffee, and 26 like both.
How many like only Tea?",mcq,"[""13"",""9"",""12"",""11""]",3,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
37,"In a test, the scores are:
Chirag=73, Aman=77, Eshan=84.
Who scored the second highest?",mcq,"[""Chirag"",""Eshan"",""Aman""]",2,Compare the given numbers.,Analytical Reasoning,mixed
38,"In a test, the scores are:
Aman=69, Dia=74, Bela=68.
Who scored the second highest?",mcq,"[""Aman"",""Bela"",""Dia""]",0,Compare the given numbers.,Analytical Reasoning,mixed
39,"In a test, the scores are:
Aman=80, Bela=85, Eshan=80.
Who scored the second highest?",mcq,"[""Eshan"",""Aman"",""Bela""]",1,Compare the given numbers.,Analytical Reasoning,mixed
40,"In a test, the scores are:
Dia=82, Bela=85, Aman=77.
Who scored the highest?",mcq,"[""Bela"",""Dia"",""Aman""]",0,Compare the given numbers.,Analytical Reasoning,mixed
41,Divya is the mother of Eshan. Deep is the husband of Divya. How is Deep related to Eshan?,mcq,"[""Mother"",""Uncle"",""Brother"",""Father""]",3,Map roles carefully from the statements.,Blood Relations,mixed
42,Chitra is the mother of Deep. Bharat is the husband of Chitra. How is Bharat related to Deep?,mcq,"[""Father"",""Mother"",""Uncle"",""Brother""]",0,Map roles carefully from the statements.,Blood Relations,mixed
43,"A person starts from a point, walks 3 units South, then 2 units North, then 5 units West. In which direction is the person from the starting point now?",mcq,"[""South-East"",""South"",""Same place"",""South-West""]",3,Resolve x/y displacement and convert to compass direction.,Direction Sense,mixed
44,"A person starts from a point, walks 6 units North, then 5 units East, then 6 units West. In which direction is the person from the starting point now?",mcq,"[""North-East"",""East"",""North-West"",""Same place""]",2,Resolve x/y displacement and convert to compass direction.,Direction Sense,mixed
45,"Find the next number: 14, 18, 16, 20, 18 , ?",mcq,"[""22"",""23"",""21"",""24""]",0,"Alternating +4, -2.",Series,mixed
46,"Find the next number: 10, 15, 14, 19, 18 , ?",mcq,"[""24"",""22"",""23"",""25""]",2,"Alternating +5, -1.",Series,mixed
47,"Find the next number: 8, 11, 14, 17, 20 , ?",mcq,"[""25"",""22"",""24"",""23""]",3,Arithmetic progression with common difference 3.,Series,mixed
48,"Find the next number: 13, 19, 18, 24, 23 , ?",mcq,"[""30"",""28"",""31"",""29""]",3,"Alternating +6, -1.",Series,mixed
49,"Find the next number: 17, 22, 20, 25, 23 , ?",mcq,"[""29"",""27"",""28"",""30""]",2,"Alternating +5, -2.",Series,mixed
50,"Find the next number: 13, 18, 23, 28, 33 , ?",mcq,"[""40"",""39"",""38"",""37""]",2,Arithmetic progression with common difference 5.,Series,mixed
