id,text,type,options_json,correct_index,explanation,topic,difficulty
11,"In the first 10 overs of a cricket game, the run rate was only 3.2. What should be the run rate in the remaining 40 overs to reach the target of 282 runs?",mcq,"[""6.25"", ""6.5"", ""6.75"", ""7""]",0,Required run rate = (282 - (3.2 × 10)) / 40 = 250 / 40 = 6.25.,,mixed
12,"A family consists of two grandparents, two parents, and three grandchildren. The average age of the grandparents is 67 years, that of the parents is 35 years and that of the grandchildren is 6 years. What is the average age of the family?",mcq,"[""28.4 years"", ""31.5 years"", ""32.1 years"", ""None of these""]",1,Required average = (67 × 2 + 35 × 2 + 6 × 3) / (2 + 2 + 3) = (134 + 70 + 18) / 7 = 222 / 7 = 31.5 years.,,mixed
13,"A grocer has a sale of Rs. 6435, Rs. 6927, Rs. 6855, Rs. 7230, and Rs. 6562 for 5 consecutive months. How much sale must he have in the sixth month so that he gets an average sale of Rs. 6500?",mcq,"[""Rs. 4991"", ""Rs. 5991"", ""Rs. 6001"", ""Rs. 6991""]",0,Total sale for 5 months = Rs. (6435 + 6927 + 6855 + 7230 + 6562) = Rs. 34009. Required sale = [(6500 × 6) - 34009] = (39000 - 34009) = Rs. 4991.,,mixed
14,"The average of 20 numbers is zero. Of them, at the most, how many may be greater than zero?",mcq,"[""0"", ""1"", ""10"", ""19""]",3,"Average of 20 numbers = 0. Sum of 20 numbers = 0. It is possible that 19 numbers are positive, and the 20th number is the negative sum of those numbers.",,mixed
15,The average weight of 8 persons increases by 2.5 kg when a new person comes in place of one of them weighing 65 kg. What might be the weight of the new person?,mcq,"[""76 kg"", ""76.5 kg"", ""85 kg"", ""Data inadequate""]",2,Total weight increased = (8 × 2.5) kg = 20 kg. Weight of new person = 65 + 20 = 85 kg.,,mixed
16,"The ratio between the length and the breadth of a rectangular park is 3 : 2. If a man cycling along the boundary of the park at the speed of 12 km/hr completes one round in 8 minutes, then the area of the park (in sq. m) is:",mcq,"[""15360"", ""153600"", ""30720"", ""307200""]",1,"Perimeter = Distance covered in 8 min = (12000 × 8) / 60 = 1600 m. Length = 3x, Breadth = 2x. 2(3x + 2x) = 1600 ? x = 160. Length = 480 m, Breadth = 320 m. Area = 480 × 320 = 153600 m².",,mixed
17,An error 2% in excess is made while measuring the side of a square. The percentage of error in the calculated area of the square is:,mcq,"[""2%"", ""2.02%"", ""4%"", ""4.04%""]",3,Error in side = 2%. Original side = 100 cm. New side = 102 cm. Area error = (102² - 100²) = (102 + 100)(102 - 100) = 404 cm². Percentage error = (404/10000) × 100 = 4.04%.,,mixed
18,"The ratio between the perimeter and the breadth of a rectangle is 5 : 1. If the area of the rectangle is 216 sq. cm, what is the length of the rectangle?",mcq,"[""16 cm"", ""18 cm"", ""24 cm"", ""Data inadequate""]",1,"2(l + b) = 5b. Solving, b = 2l/3. Area = l × b = 216. So, l × (2l/3) = 216. Solving gives l² = 324, so l = 18 cm.",,mixed
19,"The percentage increase in the area of a rectangle, if each of its sides is increased by 20%, is:",mcq,"[""40%"", ""42%"", ""44%"", ""46%""]",2,"Original area = xy. New length = (120/100) × x = (6/5) × x, New breadth = (120/100) × y = (6/5) × y. New area = (6/5)² × xy = 36/25 × xy. Percentage increase = ((36/25 - 1) × 100) = 44%.",,mixed
20,"A rectangular park 60 m long and 40 m wide has two concrete crossroads running in the middle of the park and the rest of the park has been used as a lawn. If the area of the lawn is 2109 sq. m, then what is the width of the road?",mcq,"[""2.91 m"", ""3 m"", ""5.82 m"", ""None of these""]",1,"Area of the park = 60 × 40 = 2400 m². Area of the lawn = 2109 m². Area of the crossroads = 2400 - 2109 = 291 m². Solving the equation x² - 100x + 291 = 0, we get x = 3 m.",,mixed
21,"A right triangle with sides 3 cm, 4 cm, and 5 cm is rotated with the side of 3 cm to form a cone. The volume of the cone so formed is:",mcq,"[""12 cm³"", ""15 cm³"", ""16 cm³"", ""20 cm³""]",0,"Clearly, we have r = 3 cm and h = 4 cm. Volume = (1/3)?r²h = (1/3) × ? × 3² × 4 = 12 cm³.",,mixed
22,"In a shower, 5 cm of rain falls. The volume of water that falls on 1.5 hectares of ground is:",mcq,"[""75 cu. m"", ""750 cu. m"", ""7500 cu. m"", ""75000 cu. m""]",1,"1 hectare = 10,000 m², so Area = 1.5 × 10,000 = 15,000 m². Depth = 5 cm = 0.05 m. Volume = Area × Depth = 15,000 × 0.05 = 750 m³.",,mixed
23,"A hall is 15 m long and 12 m broad. If the sum of the areas of the floor and the ceiling is equal to the sum of the areas of four walls, the volume of the hall is:",mcq,"[""720"", ""900"", ""1200"", ""1800""]",2,"2(15 + 12) × h = 2(15 × 12). Solving for h, we get h = 20 m. Volume = 15 × 12 × 20 = 1200 m³.",,mixed
24,66 cubic centimetres of silver is drawn into a wire 1 mm in diameter. The length of the wire in metres will be:,mcq,"[""84"", ""90"", ""168"", ""336""]",0,"Volume of the wire = 66 cm³. Radius = 1 mm = 0.1 cm. Using the formula for the volume of a cylinder, h = (66 × 20 × 20) / (? × 0.1²) = 8400 cm = 84 m.",,mixed
25,"A hollow iron pipe is 21 cm long and its external diameter is 8 cm. If the thickness of the pipe is 1 cm and iron weighs 8 g/cm³, then the weight of the pipe is:",mcq,"[""3.6 kg"", ""3.696 kg"", ""36 kg"", ""36.9 kg""]",1,"External radius = 4 cm, Internal radius = 3 cm. Volume of iron = ? × [(4)² - (3)²] × 21 = 462 cm³. Weight = 462 × 8 = 3696 g = 3.696 kg.",,mixed
26,"From a group of 7 men and 6 women, five persons are to be selected to form a committee so that at least 3 men are there on the committee. In how many ways can it be done?",mcq,"[""564"", ""645"", ""735"", ""756"", ""None of these""]",3,We may have (3 men and 2 women) or (4 men and 1 woman) or (5 men only). Required number of ways = (7C3 × 6C2) + (7C4 × 6C1) + (7C5) = 756.,,mixed
27,In how many different ways can the letters of the word 'LEADING' be arranged in such a way that the vowels always come together?,mcq,"[""360"", ""480"", ""720"", ""5040"", ""None of these""]",2,"When the vowels EAI are always together, they form one letter. So, we have to arrange the letters LNDG (EAI). Required number of ways = (5! × 3!) = 720.",,mixed
28,In how many different ways can the letters of the word 'CORPORATION' be arranged so that the vowels always come together?,mcq,"[""810"", ""1440"", ""2880"", ""50400"", ""5760""]",3,"Treat vowels OOAIO as one letter, and then arrange the remaining letters. The number of ways = (7! / 2!) × 5! / 3! = 50400.",,mixed
29,"Out of 7 consonants and 4 vowels, how many words of 3 consonants and 2 vowels can be formed?",mcq,"[""210"", ""1050"", ""25200"", ""21400"", ""None of these""]",2,"Number of ways of selecting (3 consonants out of 7) and (2 vowels out of 4) = (7C3 × 4C2). Then, arranging the 5 letters = 5!. Required number of ways = (210 × 120) = 25200.",,mixed
30,In how many ways can the letters of the word 'LEADER' be arranged?,mcq,"[""72"", ""144"", ""360"", ""720"", ""None of these""]",2,"The word 'LEADER' contains 6 letters, with repeated E's. Required number of ways = 6! / (2!) = 360.",,mixed
31,Which one of the following is not a prime number?,mcq,"[""31"", ""61"", ""71"", ""91""]",3,"91 is divisible by 7. So, it is not a prime number.",,mixed
32,(112 × 54) = ?,mcq,"[""67000"", ""70000"", ""76500"", ""77200""]",1,"(112 × 54) = 112 x 104 = 1164800, which is approximately 70000 when rounded.",,mixed
33,It is being given that (232 + 1) is completely divisible by a whole number. Which of the following numbers is completely divisible by this number?,mcq,"[""(216 + 1)"", ""(216 - 1)"", ""(7 x 223)"", ""(296 + 1)""]",3,"Let 232 = x. Then, (232 + 1) = (x + 1). (296 + 1) is completely divisible by (x + 1).",,mixed
34,"What least number must be added to 1056, so that the sum is completely divisible by 23?",mcq,"[""2"", ""3"", ""18"", ""21"", ""None of these""]",0,"1056 divided by 23 leaves a remainder of 21, so the least number to add is (23 - 21) = 2.",,mixed
35,1397 × 1397 = ?,mcq,"[""1951609"", ""1981709"", ""18362619"", ""2031719"", ""None of these""]",0,1397 × 1397 = (1397)² = (1400 - 3)² = 1960009 - 8400 = 1951609.,,mixed
36,"If one-third of one-fourth of a number is 15, then three-tenth of that number is:",mcq,"[""35"", ""36"", ""45"", ""54""]",3,"Let the number be x. 1/3 * 1/4 * x = 15. Solving for x, we get x = 180. So, 3/10 * 180 = 54.",,mixed
37,Three times the first of three consecutive odd integers is 3 more than twice the third. The third integer is:,mcq,"[""9"", ""11"", ""13"", ""15""]",3,"Let the integers be x, x + 2, x + 4. Solving the equation 3x = 2(x + 4) + 3, we get x = 11. So, the third integer is 15.",,mixed
38,The difference between a two-digit number and the number obtained by interchanging the positions of its digits is 36. What is the difference between the two digits of that number?,mcq,"[""3"", ""4"", ""9"", ""Cannot be determined""]",1,"Let the ten's digit be x and unit's digit be y. Solving the equation (10x + y) - (10y + x) = 36, we get x - y = 4.",,mixed
39,The difference between a two-digit number and the number obtained by interchanging the digits is 36. What is the difference between the sum and the difference of the digits of the number if the ratio between the digits of the number is 1:2?,mcq,"[""4"", ""8"", ""16"", ""None of these""]",1,"Let the ten's digit be 2x and unit's digit be x. Solving the equation (10 * 2x + x) - (10x + 2x) = 36, we get x = 4. The required difference is 8.",,mixed
40,"A two-digit number is such that the product of the digits is 8. When 18 is added to the number, then the digits are reversed. The number is:",mcq,"[""18"", ""24"", ""42"", ""81""]",1,"Let the ten's digit be x and the unit's digit be 8/x. Solving the equation 10x + 8 + 18 = 10(8/x) + x, we find that x = 2, and the number is 24.",,mixed
41,"Find the greatest number that will divide 43, 91, and 183 so as to leave the same remainder in each case.",mcq,"[""4"", ""7"", ""9"", ""13""]",0,"Required number = H.C.F. of (91 - 43), (183 - 91) and (183 - 43) = H.C.F. of 48, 92, and 140 = 4.",,mixed
42,The H.C.F. of two numbers is 23 and the other two factors of their L.C.M. are 13 and 14. The larger of the two numbers is:,mcq,"[""276"", ""299"", ""322"", ""345""]",2,"Clearly, the numbers are (23 x 13) and (23 x 14). Larger number = (23 x 14) = 322.",,mixed
43,"Six bells commence tolling together and toll at intervals of 2, 4, 6, 8, 10, and 12 seconds respectively. In 30 minutes, how many times do they toll together?",mcq,"[""4"", ""10"", ""15"", ""16""]",3,"L.C.M. of 2, 4, 6, 8, 10, 12 is 120. So, the bells will toll together every 120 seconds (2 minutes). In 30 minutes, they will toll together 30 + 1 = 16 times.",,mixed
44,"Let N be the greatest number that will divide 1305, 4665, and 6905, leaving the same remainder in each case. Then sum of the digits in N is:",mcq,"[""4"", ""5"", ""6"", ""8""]",0,"N = H.C.F. of (4665 - 1305), (6905 - 4665) and (6905 - 1305) = H.C.F. of 3360, 2240 and 5600 = 1120. Sum of digits in N = (1 + 1 + 2 + 0) = 4.",,mixed
45,"The greatest number of four digits which is divisible by 15, 25, 40, and 75 is:",mcq,"[""9000"", ""9400"", ""9600"", ""9800""]",2,"Greatest number of 4-digits is 9999. L.C.M. of 15, 25, 40, and 75 is 600. On dividing 9999 by 600, the remainder is 399. Required number (9999 - 399) = 9600.",,mixed
46,Evaluate: (2.39)² - (1.61)²,mcq,"[""2"", ""4"", ""6"", ""8""]",1,Given Expression = a² - b² = (a + b)(a - b) = (a + b) = (2.39 + 1.61) = 4.,,mixed
47,What decimal of an hour is a second?,mcq,"["".0025"", "".0256"", "".00027"", "".000126""]",2,Required decimal = 1 ÷ 3600 = .00027.,,mixed
48,The value of (0.96)³ - (0.1)³ is:,mcq,"[""0.86"", ""0.95"", ""0.97"", ""1.06""]",0,Given expression = (0.96)³ - (0.1)³ = (0.96)² + (0.96 x 0.1) + (0.1)² = a³ - b³ = a² + ab + b² = (a - b) = (0.96 - 0.1) = 0.86.,,mixed
49,The value of (0.1) × (0.1) × (0.1) + (0.02) × (0.02) × (0.02) is:,mcq,"[""0.0125"", ""0.125"", ""0.25"", ""0.5""]",1,Given expression = (0.1)³ + (0.02)³ = 0.125.,,mixed
50,"If 2994 ÷ 14.5 = 172, then 29.94 ÷ 1.45 = ?",mcq,"[""0.172"", ""1.72"", ""17.2"", ""172""]",2,"29.94 = 299.4, 1.45 = 14.5. Using the equation 2994 ÷ 14.5 = 172, we get 29.94 ÷ 1.45 = 17.2.",,mixed
