id,text,type,options_json,correct_index,explanation,topic,difficulty
30,"In a test, the scores are:
Aman=84, Eshan=71, Dia=73.
Who scored the second highest?",mcq,"[""Eshan"",""Dia"",""Aman""]",1,Compare the given numbers.,Analytical Reasoning,mixed
31,"In a test, the scores are:
Dia=74, Bela=70, Chirag=66.
Who scored the second highest?",mcq,"[""Chirag"",""Bela"",""Dia""]",1,Compare the given numbers.,Analytical Reasoning,mixed
32,"In a test, the scores are:
Eshan=70, Aman=69, Chirag=76.
Who scored the highest?",mcq,"[""Eshan"",""Aman"",""Chirag""]",2,Compare the given numbers.,Analytical Reasoning,mixed
33,Divya is the mother of Bharat. Arun is the husband of Divya. How is Arun related to Bharat?,mcq,"[""Father"",""Brother"",""Mother"",""Uncle""]",0,Map roles carefully from the statements.,Blood Relations,mixed
34,Eshan is the son of Arun. Anita is the sister of Eshan. How is Anita related to Arun?,mcq,"[""Uncle"",""Mother"",""Brother"",""Daughter""]",3,Map roles carefully from the statements.,Blood Relations,mixed
35,"A person starts from a point, walks 4 units West, then 2 units North, then 3 units East. In which direction is the person from the starting point now?",mcq,"[""Same place"",""South-East"",""West"",""North-West""]",3,Resolve x/y displacement and convert to compass direction.,Direction Sense,mixed
36,"A person starts from a point, walks 3 units West, then 3 units South, then 5 units East. In which direction is the person from the starting point now?",mcq,"[""South"",""North-East"",""Same place"",""South-East""]",3,Resolve x/y displacement and convert to compass direction.,Direction Sense,mixed
37,"Find the next number: 13, 18, 16, 21, 19 , ?",mcq,"[""23"",""26"",""24"",""25""]",2,"Alternating +5, -2.",Series,mixed
38,"Find the next number: 12, 18, 15, 21, 18 , ?",mcq,"[""23"",""24"",""26"",""25""]",1,"Alternating +6, -3.",Series,mixed
39,"Find the next number: 15, 19, 18, 22, 21 , ?",mcq,"[""25"",""27"",""24"",""26""]",0,"Alternating +4, -1.",Series,mixed
