id,text,type,options_json,correct_index,explanation,topic,difficulty
26,"Find the next number: 5, 12, 19, 26, 33 , ?",mcq,"[""39"",""41"",""40"",""42""]",2,Arithmetic progression with common difference 7.,Series,mixed
27,"Find the next number: 19, 22, 19, 22, 19 , ?",mcq,"[""23"",""22"",""24"",""21""]",1,"Alternating +3, -3.",Series,mixed
28,"Find the next number: 12, 17, 16, 21, 20 , ?",mcq,"[""27"",""24"",""25"",""26""]",2,"Alternating +5, -1.",Series,mixed
29,"Find the next number: 15, 18, 16, 19, 17 , ?",mcq,"[""20"",""19"",""22"",""21""]",0,"Alternating +3, -2.",Series,mixed
30,"Find the next number: 12, 14, 16, 18, 20 , ?",mcq,"[""21"",""23"",""22"",""24""]",2,Arithmetic progression with common difference 2.,Series,mixed
31,"Find the next number: 12, 15, 13, 16, 14 , ?",mcq,"[""19"",""18"",""17"",""16""]",2,"Alternating +3, -2.",Series,mixed
32,"Find the next number: 14, 18, 17, 21, 20 , ?",mcq,"[""24"",""25"",""23"",""26""]",0,"Alternating +4, -1.",Series,mixed
33,"In a group of 93 people, 37 like Tea, 38 like Coffee, and 30 like both.
How many like only Tea?",mcq,"[""9"",""5"",""8"",""7""]",3,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
34,"In a group of 90 people, 60 like Tea, 46 like Coffee, and 32 like both.
How many like only Tea?",mcq,"[""29"",""30"",""28"",""26""]",2,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
35,"In a group of 90 people, 35 like Tea, 34 like Coffee, and 22 like both.
How many like at least one of Tea or Coffee?",mcq,"[""47"",""45"",""49"",""48""]",0,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
36,"In a group of 86 people, 33 like Tea, 35 like Coffee, and 26 like both.
How many like only Coffee?",mcq,"[""10"",""11"",""9"",""7""]",2,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
37,"In a test, the scores are:
Eshan=70, Aman=77, Chirag=71.
Who scored the second highest?",mcq,"[""Aman"",""Eshan"",""Chirag""]",2,Compare the given numbers.,Analytical Reasoning,mixed
38,"In a test, the scores are:
Chirag=80, Dia=67, Bela=68.
Who scored the second highest?",mcq,"[""Bela"",""Dia"",""Chirag""]",0,Compare the given numbers.,Analytical Reasoning,mixed
39,"In a test, the scores are:
Eshan=65, Bela=72, Aman=69.
Who scored the second highest?",mcq,"[""Eshan"",""Aman"",""Bela""]",1,Compare the given numbers.,Analytical Reasoning,mixed
40,"In a test, the scores are:
Aman=69, Eshan=85, Dia=72.
Who scored the highest?",mcq,"[""Aman"",""Dia"",""Eshan""]",2,Compare the given numbers.,Analytical Reasoning,mixed
41,Esha is the mother of Chetan. Arun is the husband of Esha. How is Arun related to Chetan?,mcq,"[""Brother"",""Uncle"",""Mother"",""Father""]",3,Map roles carefully from the statements.,Blood Relations,mixed
42,Anita is the mother of Deep. Eshan is the husband of Anita. How is Eshan related to Deep?,mcq,"[""Brother"",""Father"",""Uncle"",""Mother""]",1,Map roles carefully from the statements.,Blood Relations,mixed
43,"A person starts from a point, walks 2 units West, then 4 units East, then 4 units South. In which direction is the person from the starting point now?",mcq,"[""North"",""Same place"",""South"",""South-East""]",3,Resolve x/y displacement and convert to compass direction.,Direction Sense,mixed
44,"A person starts from a point, walks 2 units North, then 2 units South, then 4 units East. In which direction is the person from the starting point now?",mcq,"[""North-East"",""Same place"",""East"",""West""]",2,Resolve x/y displacement and convert to compass direction.,Direction Sense,mixed
45,"Find the next number: 17, 21, 18, 22, 19 , ?",mcq,"[""25"",""23"",""24"",""22""]",1,"Alternating +4, -3.",Series,mixed
46,"Find the next number: 14, 19, 24, 29, 34 , ?",mcq,"[""39"",""38"",""41"",""40""]",0,Arithmetic progression with common difference 5.,Series,mixed
47,"Find the next number: 16, 22, 21, 27, 26 , ?",mcq,"[""34"",""33"",""32"",""31""]",2,"Alternating +6, -1.",Series,mixed
48,"Find the next number: 19, 23, 20, 24, 21 , ?",mcq,"[""24"",""27"",""25"",""26""]",2,"Alternating +4, -3.",Series,mixed
49,"Find the next number: 13, 19, 16, 22, 19 , ?",mcq,"[""24"",""27"",""25"",""26""]",2,"Alternating +6, -3.",Series,mixed
50,"Find the next number: 15, 21, 19, 25, 23 , ?",mcq,"[""29"",""28"",""31"",""30""]",0,"Alternating +6, -2.",Series,mixed
