id,text,type,options_json,correct_index,explanation,topic,difficulty
23,"In a group of 98 people, 45 like Tea, 55 like Coffee, and 37 like both.
How many like only Tea?",mcq,"[""9"",""6"",""8"",""10""]",2,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
24,"In a group of 80 people, 49 like Tea, 37 like Coffee, and 25 like both.
How many like at least one of Tea or Coffee?",mcq,"[""63"",""61"",""62"",""59""]",1,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
25,"In a group of 98 people, 46 like Tea, 37 like Coffee, and 24 like both.
How many like only Coffee?",mcq,"[""14"",""15"",""11"",""13""]",3,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
26,"In a group of 101 people, 44 like Tea, 36 like Coffee, and 28 like both.
How many like only Tea?",mcq,"[""14"",""16"",""17"",""18""]",1,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
27,"In a test, the scores are:
Dia=68, Eshan=74, Aman=75.
Who scored the second highest?",mcq,"[""Dia"",""Eshan"",""Aman""]",1,Compare the given numbers.,Analytical Reasoning,mixed
28,"In a test, the scores are:
Aman=70, Bela=73, Eshan=76.
Who scored the second highest?",mcq,"[""Aman"",""Bela"",""Eshan""]",1,Compare the given numbers.,Analytical Reasoning,mixed
29,"In a test, the scores are:
Dia=68, Bela=69, Chirag=81.
Who scored the second highest?",mcq,"[""Chirag"",""Bela"",""Dia""]",1,Compare the given numbers.,Analytical Reasoning,mixed
30,"In a test, the scores are:
Dia=80, Aman=82, Bela=84.
Who scored the second highest?",mcq,"[""Bela"",""Dia"",""Aman""]",2,Compare the given numbers.,Analytical Reasoning,mixed
31,Bhavya is the mother of Chetan. Arun is the husband of Bhavya. How is Arun related to Chetan?,mcq,"[""Uncle"",""Brother"",""Father"",""Mother""]",2,Map roles carefully from the statements.,Blood Relations,mixed
32,Eshan is the son of Deep. Divya is the sister of Eshan. How is Divya related to Deep?,mcq,"[""Daughter"",""Mother"",""Brother"",""Uncle""]",0,Map roles carefully from the statements.,Blood Relations,mixed
33,"A person starts from a point, walks 6 units West, then 5 units South, then 3 units North. In which direction is the person from the starting point now?",mcq,"[""South-East"",""South-West"",""North-East"",""West""]",1,Resolve x/y displacement and convert to compass direction.,Direction Sense,mixed
34,"A person starts from a point, walks 4 units East, then 3 units South, then 2 units West. In which direction is the person from the starting point now?",mcq,"[""South-East"",""South-West"",""East"",""Same place""]",0,Resolve x/y displacement and convert to compass direction.,Direction Sense,mixed
