id,text,type,options_json,correct_index,explanation,topic,difficulty
38,"In a test, the scores are:
Eshan=73, Aman=67, Bela=65.
Who scored the second highest?",mcq,"[""Aman"",""Eshan"",""Bela""]",0,Compare the given numbers.,Analytical Reasoning,mixed
39,"In a test, the scores are:
Dia=70, Chirag=80, Bela=74.
Who scored the second highest?",mcq,"[""Chirag"",""Bela"",""Dia""]",1,Compare the given numbers.,Analytical Reasoning,mixed
40,"In a test, the scores are:
Chirag=77, Dia=66, Bela=72.
Who scored the second highest?",mcq,"[""Bela"",""Dia"",""Chirag""]",0,Compare the given numbers.,Analytical Reasoning,mixed
41,Esha is the mother of Arun. Chetan is the husband of Esha. How is Chetan related to Arun?,mcq,"[""Mother"",""Uncle"",""Brother"",""Father""]",3,Map roles carefully from the statements.,Blood Relations,mixed
42,Bhavya is the mother of Eshan. Chetan is the husband of Bhavya. How is Chetan related to Eshan?,mcq,"[""Brother"",""Mother"",""Father"",""Uncle""]",2,Map roles carefully from the statements.,Blood Relations,mixed
43,"A person starts from a point, walks 2 units East, then 4 units North, then 2 units South. In which direction is the person from the starting point now?",mcq,"[""North-East"",""East"",""North-West"",""Same place""]",0,Resolve x/y displacement and convert to compass direction.,Direction Sense,mixed
44,"A person starts from a point, walks 3 units South, then 2 units West, then 5 units North. In which direction is the person from the starting point now?",mcq,"[""West"",""North"",""North-East"",""North-West""]",3,Resolve x/y displacement and convert to compass direction.,Direction Sense,mixed
45,"Find the next number: 15, 20, 18, 23, 21 , ?",mcq,"[""28"",""27"",""26"",""25""]",2,"Alternating +5, -2.",Series,mixed
46,"Find the next number: 17, 21, 20, 24, 23 , ?",mcq,"[""26"",""29"",""28"",""27""]",3,"Alternating +4, -1.",Series,mixed
47,"Find the next number: 13, 18, 23, 28, 33 , ?",mcq,"[""37"",""39"",""40"",""38""]",3,Arithmetic progression with common difference 5.,Series,mixed
48,"Find the next number: 8, 10, 12, 14, 16 , ?",mcq,"[""20"",""19"",""17"",""18""]",3,Arithmetic progression with common difference 2.,Series,mixed
49,"Find the next number: 11, 15, 13, 17, 15 , ?",mcq,"[""21"",""20"",""18"",""19""]",3,"Alternating +4, -2.",Series,mixed
50,"Find the next number: 10, 14, 18, 22, 26 , ?",mcq,"[""31"",""30"",""29"",""32""]",1,Arithmetic progression with common difference 4.,Series,mixed
