id,text,type,options_json,correct_index,explanation,topic,difficulty
11,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
C < E < F < D < A < B (left is bottom, right is top).
Which box is the 2nd from the bottom?",mcq,"[""E"",""D"",""B"",""F""]",0,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
12,"Boxes A, B, C, D, E are stacked from bottom to top as:
A < C < E < D < B (left is bottom, right is top).
Which box is the 2nd from the bottom?",mcq,"[""E"",""D"",""C"",""B""]",2,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
13,"All teachers are pilots. Some pilots are dancers.
Which conclusion follows?",mcq,"[""Some teachers may be dancers."",""All dancers are teachers."",""No teachers is dancers."",""Some dancers are teachers.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
14,"All pilots are chefs. Some chefs are drivers.
Which conclusion follows?",mcq,"[""Some pilots may be drivers."",""All drivers are pilots."",""No pilots is drivers."",""Some drivers are pilots.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
15,"All doctors are gardeners. Some gardeners are poets.
Which conclusion follows?",mcq,"[""Some doctors may be poets."",""All poets are doctors."",""No doctors is poets."",""Some poets are doctors.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
16,"All poets are drivers. Some drivers are singers.
Which conclusion follows?",mcq,"[""Some poets may be singers."",""All singers are poets."",""No poets is singers."",""Some singers are poets.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
17,"All readers are poets. Some poets are dancers.
Which conclusion follows?",mcq,"[""Some readers may be dancers."",""All dancers are readers."",""No readers is dancers."",""Some dancers are readers.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
18,"All poets are doctors. Some doctors are players.
Which conclusion follows?",mcq,"[""Some poets may be players."",""All players are poets."",""No poets is players."",""Some players are poets.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
19,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""STACK"" is written as 54, what is ""BRAIN"" written as?",mcq,"[""45"",""46"",""44"",""43""]",2,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
20,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""CODE"" is written as 27, what is ""BRAIN"" written as?",mcq,"[""45"",""43"",""44"",""46""]",2,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
21,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""CODE"" is written as 27, what is ""QUEUE"" written as?",mcq,"[""71"",""70"",""68"",""69""]",3,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
22,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""LOGIC"" is written as 46, what is ""DOG"" written as?",mcq,"[""25"",""27"",""26"",""28""]",2,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
23,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""BRAIN"" is written as 44, what is ""MATH"" written as?",mcq,"[""41"",""42"",""44"",""43""]",1,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
24,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""CAT"" is written as 24, what is ""BRAIN"" written as?",mcq,"[""44"",""46"",""43"",""45""]",0,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
25,"Find the next number: 15, 19, 17, 21, 19 , ?",mcq,"[""24"",""22"",""25"",""23""]",3,"Alternating +4, -2.",Series,mixed
26,"Find the next number: 13, 17, 21, 25, 29 , ?",mcq,"[""34"",""33"",""32"",""35""]",1,Arithmetic progression with common difference 4.,Series,mixed
27,"Find the next number: 16, 20, 18, 22, 20 , ?",mcq,"[""23"",""26"",""24"",""25""]",2,"Alternating +4, -2.",Series,mixed
28,"Find the next number: 9, 15, 21, 27, 33 , ?",mcq,"[""38"",""40"",""39"",""41""]",2,Arithmetic progression with common difference 6.,Series,mixed
29,"Find the next number: 11, 17, 16, 22, 21 , ?",mcq,"[""28"",""26"",""29"",""27""]",3,"Alternating +6, -1.",Series,mixed
30,"Find the next number: 14, 18, 15, 19, 16 , ?",mcq,"[""19"",""20"",""21"",""22""]",1,"Alternating +4, -3.",Series,mixed
31,"Find the next number: 11, 17, 15, 21, 19 , ?",mcq,"[""26"",""25"",""27"",""24""]",1,"Alternating +6, -2.",Series,mixed
32,"Find the next number: 18, 23, 21, 26, 24 , ?",mcq,"[""30"",""31"",""28"",""29""]",3,"Alternating +5, -2.",Series,mixed
33,"In a group of 99 people, 40 like Tea, 35 like Coffee, and 28 like both.
How many like only Tea?",mcq,"[""14"",""13"",""12"",""10""]",2,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
34,"In a group of 107 people, 32 like Tea, 49 like Coffee, and 18 like both.
How many like at least one of Tea or Coffee?",mcq,"[""61"",""63"",""64"",""65""]",1,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
35,"In a group of 94 people, 30 like Tea, 33 like Coffee, and 24 like both.
How many like only Coffee?",mcq,"[""7"",""11"",""10"",""9""]",3,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
36,"In a group of 109 people, 56 like Tea, 40 like Coffee, and 29 like both.
How many like at least one of Tea or Coffee?",mcq,"[""67"",""69"",""65"",""68""]",0,Use inclusion–exclusion: only Tea = Tea−Both; only Coffee = Coffee−Both; at least one = Tea+Coffee−Both.,Venn Diagrams,mixed
37,"In a test, the scores are:
Eshan=67, Chirag=80, Dia=75.
Who scored the second highest?",mcq,"[""Dia"",""Chirag"",""Eshan""]",0,Compare the given numbers.,Analytical Reasoning,mixed
38,"In a test, the scores are:
Aman=83, Dia=84, Eshan=69.
Who scored the second highest?",mcq,"[""Dia"",""Aman"",""Eshan""]",1,Compare the given numbers.,Analytical Reasoning,mixed
39,"In a test, the scores are:
Dia=84, Eshan=71, Chirag=77.
Who scored the second highest?",mcq,"[""Eshan"",""Dia"",""Chirag""]",2,Compare the given numbers.,Analytical Reasoning,mixed
40,"In a test, the scores are:
Eshan=70, Chirag=85, Bela=73.
Who scored the second highest?",mcq,"[""Bela"",""Chirag"",""Eshan""]",0,Compare the given numbers.,Analytical Reasoning,mixed
41,Chitra is the mother of Chetan. Eshan is the husband of Chitra. How is Eshan related to Chetan?,mcq,"[""Mother"",""Uncle"",""Brother"",""Father""]",3,Map roles carefully from the statements.,Blood Relations,mixed
42,Deep is the son of Eshan. Chitra is the sister of Deep. How is Chitra related to Eshan?,mcq,"[""Uncle"",""Mother"",""Brother"",""Daughter""]",3,Map roles carefully from the statements.,Blood Relations,mixed
43,"A person starts from a point, walks 4 units East, then 6 units West, then 6 units North. In which direction is the person from the starting point now?",mcq,"[""South-East"",""North"",""North-East"",""North-West""]",3,Resolve x/y displacement and convert to compass direction.,Direction Sense,mixed
44,"A person starts from a point, walks 2 units East, then 2 units West, then 2 units South. In which direction is the person from the starting point now?",mcq,"[""South-East"",""South"",""North-East"",""South-West""]",1,Resolve x/y displacement and convert to compass direction.,Direction Sense,mixed
45,"Find the next number: 11, 18, 25, 32, 39 , ?",mcq,"[""48"",""46"",""47"",""45""]",1,Arithmetic progression with common difference 7.,Series,mixed
46,"Find the next number: 14, 17, 15, 18, 16 , ?",mcq,"[""21"",""18"",""19"",""20""]",2,"Alternating +3, -2.",Series,mixed
47,"Find the next number: 17, 22, 19, 24, 21 , ?",mcq,"[""26"",""28"",""27"",""25""]",0,"Alternating +5, -3.",Series,mixed
48,"Find the next number: 10, 14, 12, 16, 14 , ?",mcq,"[""18"",""20"",""17"",""19""]",0,"Alternating +4, -2.",Series,mixed
49,"Find the next number: 14, 17, 16, 19, 18 , ?",mcq,"[""20"",""21"",""22"",""23""]",1,"Alternating +3, -1.",Series,mixed
50,"Find the next number: 10, 15, 14, 19, 18 , ?",mcq,"[""24"",""22"",""25"",""23""]",3,"Alternating +5, -1.",Series,mixed
