id,text,type,options_json,correct_index,explanation,topic,difficulty
37,Evaluate: log₁₀(10^3).,mcq,"[""3"",""2"",""4"",""0""]",0,,Logs,mixed
38,Evaluate: log₁₀(10^3).,mcq,"[""2"",""0"",""3"",""4""]",2,,Logs,mixed
39,"In a class, 36 like Maths, 24 like Science, 11 like both. How many like at least one?",mcq,"[""11"",""12"",""49"",""60""]",2,n(A∪B)=A+B−both,Sets,mixed
40,"In a class, 25 like Maths, 18 like Science, 9 like both. How many like at least one?",mcq,"[""9"",""7"",""43"",""34""]",3,n(A∪B)=A+B−both,Sets,mixed
41,"Find average of 35, 27, 10, 42.",mcq,"[""27.5"",""29.5"",""24"",""28.5""]",3,,Average,mixed
42,A car at 58 km/h for 5 h covers how many km?,mcq,"[""280"",""63"",""290"",""300""]",2,,Speed–Distance–Time,mixed
43,"In a triangle, two angles are 55° and 45°. Find the third angle.",mcq,"[""135"",""90"",""80"",""125""]",2,,Geometry,mixed
44,Divide ₹339 in the ratio 4:2. Share of first person?,mcq,"[""113"",""169.5"",""339"",""226""]",3,,Ratio & Proportion,mixed
45,"Cost price = ₹237, Profit = 7%. Find selling price.",mcq,"[""220.41"",""243.59"",""253.59"",""263.59000000000003""]",2,,Profit & Loss,mixed
46,"Distance between (0,0) and (5,5).",mcq,"[""7.07"",""10"",""5"",""5""]",0,,Co-ordinate Geometry,mixed
47,"A can finish in 11 days, B in 9 days. In how many days together?",mcq,"[""20"",""4.95"",""9"",""11""]",1,1/T=1/a+1/b,Time & Work,mixed
48,A car at 52 km/h for 2 h covers how many km?,mcq,"[""54"",""104"",""94"",""114""]",1,,Speed–Distance–Time,mixed
49,"Area of circle (r=7 cm), use π=22/7.",mcq,"[""308"",""176"",""44"",""154""]",3,,Mensuration,mixed
50,A car at 77 km/h for 6 h covers how many km?,mcq,"[""472"",""452"",""83"",""462""]",3,,Speed–Distance–Time,mixed
