id,text,type,options_json,correct_index,explanation,topic,difficulty
38,Evaluate: log₁₀(10^3).,mcq,"[""4"",""0"",""2"",""3""]",3,,Logs,mixed
39,"In a class, 24 like Maths, 24 like Science, 9 like both. How many like at least one?",mcq,"[""0"",""39"",""9"",""48""]",1,n(A∪B)=A+B−both,Sets,mixed
40,"In a class, 20 like Maths, 25 like Science, 14 like both. How many like at least one?",mcq,"[""14"",""-5"",""45"",""31""]",3,n(A∪B)=A+B−both,Sets,mixed
41,"In a class, 39 like Maths, 32 like Science, 9 like both. How many like at least one?",mcq,"[""9"",""71"",""62"",""7""]",2,n(A∪B)=A+B−both,Sets,mixed
42,"Distance between (4,4) and (8,12).",mcq,"[""8.94"",""8"",""12"",""4""]",0,,Co-ordinate Geometry,mixed
43,"Area of circle (r=13 cm), use π=22/7.",mcq,"[""1062"",""531"",""82"",""553""]",1,,Mensuration,mixed
44,Evaluate: log₁₀(10^3).,mcq,"[""0"",""4"",""3"",""2""]",2,,Logs,mixed
45,"Cost price = ₹151, Profit = 22%. Find selling price.",mcq,"[""174.22"",""184.22"",""194.22"",""117.78""]",1,,Profit & Loss,mixed
46,"At 45° elevation, a tower is seen from 42 m away. Height of tower?",mcq,"[""47"",""21"",""84"",""42""]",3,tan45°=1 → h=d,Height & Distance,mixed
47,"Area of circle (r=13 cm), use π=22/7.",mcq,"[""1062"",""82"",""553"",""531""]",3,,Mensuration,mixed
48,Equal volumes of 25% and 51% salt solutions are mixed. Final concentration?,mcq,"[""38"",""51"",""25"",""43""]",0,Weighted average of equal volumes is mean.,Mixtures,mixed
49,Equal volumes of 24% and 70% salt solutions are mixed. Final concentration?,mcq,"[""47"",""24"",""52"",""70""]",0,Weighted average of equal volumes is mean.,Mixtures,mixed
50,Sum of ages = 40. Ratio 3:3. Elder's age?,mcq,"[""22"",""20"",""18"",""20""]",1,,Ages,mixed
