id,text,type,options_json,correct_index,explanation,topic,difficulty
39,"In a class, 35 like Maths, 19 like Science, 9 like both. How many like at least one?",mcq,"[""45"",""54"",""16"",""9""]",0,n(A∪B)=A+B−both,Sets,mixed
40,"In a class, 21 like Maths, 22 like Science, 11 like both. How many like at least one?",mcq,"[""43"",""11"",""-1"",""32""]",3,n(A∪B)=A+B−both,Sets,mixed
41,"In a triangle, two angles are 67° and 37°. Find the third angle.",mcq,"[""90"",""143"",""76"",""113""]",2,,Geometry,mixed
42,A car at 34 km/h for 5 h covers how many km?,mcq,"[""170"",""160"",""39"",""180""]",0,,Speed–Distance–Time,mixed
43,"Distance between (3,2) and (6,9).",mcq,"[""3"",""7"",""7.62"",""10""]",2,,Co-ordinate Geometry,mixed
44,A fair die is rolled. Probability of a prime number?,mcq,"[""2/3"",""1/2"",""1/6"",""1/3""]",1,,Probability,mixed
45,"In a class, 28 like Maths, 21 like Science, 8 like both. How many like at least one?",mcq,"[""49"",""8"",""7"",""41""]",3,n(A∪B)=A+B−both,Sets,mixed
46,"A can finish in 12 days, B in 13 days. In how many days together?",mcq,"[""12"",""13"",""6.24"",""25""]",2,1/T=1/a+1/b,Time & Work,mixed
47,A car at 38 km/h for 6 h covers how many km?,mcq,"[""228"",""238"",""44"",""218""]",0,,Speed–Distance–Time,mixed
48,"At 45° elevation, a tower is seen from 44 m away. Height of tower?",mcq,"[""22"",""49"",""88"",""44""]",3,tan45°=1 → h=d,Height & Distance,mixed
49,"In a triangle, two angles are 54° and 33°. Find the third angle.",mcq,"[""126"",""93"",""147"",""90""]",1,,Geometry,mixed
50,Solve: 4x + 5 = 38. Find x.,mcq,"[""9.25"",""8.25"",""7.25"",""10.75""]",1,,Algebra,mixed
