id,text,type,options_json,correct_index,explanation,topic,difficulty
37,Choose the grammatically correct sentence:,mcq,"[""the scenery here is beautiful."",""The scenery here is beautiful."",""The  sceneries here are beautiful."",""The sceneries here are beautiful.""]",1,Correct form: “The scenery here is beautiful.”.,Sentence Correction,mixed
38,Choose the grammatically correct sentence:,mcq,"[""he is senior to me."",""He  is senior than me."",""He is senior than me."",""He is senior to me.""]",3,Correct form: “He is senior to me.”.,Sentence Correction,mixed
39,Choose the grammatically correct sentence:,mcq,"[""The scenery here is beautiful."",""the scenery here is beautiful."",""The  sceneries here are beautiful."",""The sceneries here are beautiful.""]",0,Correct form: “The scenery here is beautiful.”.,Sentence Correction,mixed
40,Choose the grammatically correct sentence:,mcq,"[""She do not like tea."",""she does not like tea."",""She  do not like tea."",""She does not like tea.""]",3,Correct form: “She does not like tea.”.,Sentence Correction,mixed
41,Choose the grammatically correct sentence:,mcq,"[""he is senior to me."",""He is senior than me."",""He  is senior than me."",""He is senior to me.""]",3,Correct form: “He is senior to me.”.,Sentence Correction,mixed
42,Choose the grammatically correct sentence:,mcq,"[""Neither of the two are correct."",""neither of the two is correct."",""Neither  of the two are correct."",""Neither of the two is correct.""]",3,Correct form: “Neither of the two is correct.”.,Sentence Correction,mixed
43,"Arrange the parts to form a coherent paragraph:
B. Stalls offered regional snacks and handicrafts.
A. The festival drew visitors from many cities.
D. The park was decorated with lights and banners.
C. Local musicians performed throughout the day.",mcq,"[""ABCD"",""ACBD"",""CABD"",""BACD""]",0,Logical flow: A (overview) → B (stalls) → C (music) → D (decor).,Para Jumbles,mixed
44,"Arrange the parts to form a coherent paragraph:
C. Local musicians performed throughout the day.
D. The park was decorated with lights and banners.
B. Stalls offered regional snacks and handicrafts.
A. The festival drew visitors from many cities.",mcq,"[""CABD"",""ABCD"",""BACD"",""ACBD""]",1,Logical flow: A (overview) → B (stalls) → C (music) → D (decor).,Para Jumbles,mixed
45,"No apples are blue. Some fruits are apples.
Which conclusion follows?",mcq,"[""Some fruits are not blue."",""All fruits are blue."",""Some apples are blue."",""No fruits are blue.""]",0,Basic syllogism/logic.,Verbal Reasoning,mixed
46,"No apples are blue. Some fruits are apples.
Which conclusion follows?",mcq,"[""Some fruits are not blue."",""All fruits are blue."",""Some apples are blue."",""No fruits are blue.""]",0,Basic syllogism/logic.,Verbal Reasoning,mixed
47,She insisted _____ paying the bill.,mcq,"[""at"",""to"",""for"",""on""]",3,The correct preposition/conjunction is “on”.,Fill in the Blanks,mixed
48,He is known _____ his honesty.,mcq,"[""to"",""by"",""with"",""for""]",3,The correct preposition/conjunction is “for”.,Fill in the Blanks,mixed
49,She insisted _____ paying the bill.,mcq,"[""on"",""at"",""to"",""for""]",0,The correct preposition/conjunction is “on”.,Fill in the Blanks,mixed
50,"This problem is tough, _____ we can solve it together.",mcq,"[""and"",""but"",""or"",""so""]",1,The correct preposition/conjunction is “but”.,Fill in the Blanks,mixed
