id,text,type,options_json,correct_index,explanation,topic,difficulty
36,Choose the grammatically correct sentence:,mcq,"[""the scenery here is beautiful."",""The  sceneries here are beautiful."",""The scenery here is beautiful."",""The sceneries here are beautiful.""]",2,Correct form: “The scenery here is beautiful.”.,Sentence Correction,mixed
37,Choose the grammatically correct sentence:,mcq,"[""She  do not like tea."",""She does not like tea."",""She do not like tea."",""she does not like tea.""]",1,Correct form: “She does not like tea.”.,Sentence Correction,mixed
38,Choose the grammatically correct sentence:,mcq,"[""She does not like tea."",""she does not like tea."",""She do not like tea."",""She  do not like tea.""]",0,Correct form: “She does not like tea.”.,Sentence Correction,mixed
39,Choose the grammatically correct sentence:,mcq,"[""Each  of the boys have a pen."",""Each of the boys have a pen."",""each of the boys has a pen."",""Each of the boys has a pen.""]",3,Correct form: “Each of the boys has a pen.”.,Sentence Correction,mixed
40,Choose the grammatically correct sentence:,mcq,"[""She do not like tea."",""She  do not like tea."",""She does not like tea."",""she does not like tea.""]",2,Correct form: “She does not like tea.”.,Sentence Correction,mixed
41,Choose the grammatically correct sentence:,mcq,"[""She does not like tea."",""She  do not like tea."",""She do not like tea."",""she does not like tea.""]",0,Correct form: “She does not like tea.”.,Sentence Correction,mixed
42,Choose the grammatically correct sentence:,mcq,"[""she does not like tea."",""She do not like tea."",""She  do not like tea."",""She does not like tea.""]",3,Correct form: “She does not like tea.”.,Sentence Correction,mixed
43,"Arrange the parts to form a coherent paragraph:
A. The festival drew visitors from many cities.
C. Local musicians performed throughout the day.
D. The park was decorated with lights and banners.
B. Stalls offered regional snacks and handicrafts.",mcq,"[""ACBD"",""ABCD"",""BACD"",""CABD""]",1,Logical flow: A (overview) → B (stalls) → C (music) → D (decor).,Para Jumbles,mixed
44,"Arrange the parts to form a coherent paragraph:
C. Local musicians performed throughout the day.
A. The festival drew visitors from many cities.
B. Stalls offered regional snacks and handicrafts.
D. The park was decorated with lights and banners.",mcq,"[""CABD"",""ABCD"",""ACBD"",""BACD""]",1,Logical flow: A (overview) → B (stalls) → C (music) → D (decor).,Para Jumbles,mixed
45,"No apples are blue. Some fruits are apples.
Which conclusion follows?",mcq,"[""Some fruits are not blue."",""All fruits are blue."",""Some apples are blue."",""No fruits are blue.""]",0,Basic syllogism/logic.,Verbal Reasoning,mixed
46,"All poets are dreamers. Some dreamers are teachers.
Which conclusion follows?",mcq,"[""Some poets may be teachers."",""All dreamers are poets."",""No teacher is a poet."",""Some teachers are not dreamers.""]",0,Basic syllogism/logic.,Verbal Reasoning,mixed
47,The train arrives _____ 7 a.m.,mcq,"[""in"",""on"",""at"",""by""]",2,The correct preposition/conjunction is “at”.,Fill in the Blanks,mixed
48,The train arrives _____ 7 a.m.,mcq,"[""by"",""at"",""in"",""on""]",1,The correct preposition/conjunction is “at”.,Fill in the Blanks,mixed
49,She insisted _____ paying the bill.,mcq,"[""on"",""to"",""at"",""for""]",0,The correct preposition/conjunction is “on”.,Fill in the Blanks,mixed
50,The train arrives _____ 7 a.m.,mcq,"[""on"",""in"",""by"",""at""]",3,The correct preposition/conjunction is “at”.,Fill in the Blanks,mixed
