id,text,type,options_json,correct_index,explanation,topic,difficulty
36,Choose the grammatically correct sentence:,mcq,"[""neither of the two is correct."",""Neither of the two are correct."",""Neither of the two is correct."",""Neither  of the two are correct.""]",2,Correct form: “Neither of the two is correct.”.,Sentence Correction,mixed
37,Choose the grammatically correct sentence:,mcq,"[""he is senior to me."",""He is senior to me."",""He  is senior than me."",""He is senior than me.""]",1,Correct form: “He is senior to me.”.,Sentence Correction,mixed
38,Choose the grammatically correct sentence:,mcq,"[""Neither  of the two are correct."",""Neither of the two are correct."",""neither of the two is correct."",""Neither of the two is correct.""]",3,Correct form: “Neither of the two is correct.”.,Sentence Correction,mixed
39,Choose the grammatically correct sentence:,mcq,"[""The  sceneries here are beautiful."",""The scenery here is beautiful."",""the scenery here is beautiful."",""The sceneries here are beautiful.""]",1,Correct form: “The scenery here is beautiful.”.,Sentence Correction,mixed
40,Choose the grammatically correct sentence:,mcq,"[""He  is senior than me."",""he is senior to me."",""He is senior to me."",""He is senior than me.""]",2,Correct form: “He is senior to me.”.,Sentence Correction,mixed
41,Choose the grammatically correct sentence:,mcq,"[""he is senior to me."",""He is senior than me."",""He is senior to me."",""He  is senior than me.""]",2,Correct form: “He is senior to me.”.,Sentence Correction,mixed
42,Choose the grammatically correct sentence:,mcq,"[""The  sceneries here are beautiful."",""The scenery here is beautiful."",""The sceneries here are beautiful."",""the scenery here is beautiful.""]",1,Correct form: “The scenery here is beautiful.”.,Sentence Correction,mixed
43,"Arrange the parts to form a coherent paragraph:
A. The festival drew visitors from many cities.
D. The park was decorated with lights and banners.
C. Local musicians performed throughout the day.
B. Stalls offered regional snacks and handicrafts.",mcq,"[""CABD"",""ABCD"",""BACD"",""ACBD""]",1,Logical flow: A (overview) → B (stalls) → C (music) → D (decor).,Para Jumbles,mixed
44,"Arrange the parts to form a coherent paragraph:
D. The park was decorated with lights and banners.
B. Stalls offered regional snacks and handicrafts.
A. The festival drew visitors from many cities.
C. Local musicians performed throughout the day.",mcq,"[""BACD"",""ABCD"",""CABD"",""ACBD""]",1,Logical flow: A (overview) → B (stalls) → C (music) → D (decor).,Para Jumbles,mixed
45,"No apples are blue. Some fruits are apples.
Which conclusion follows?",mcq,"[""Some fruits are not blue."",""All fruits are blue."",""Some apples are blue."",""No fruits are blue.""]",0,Basic syllogism/logic.,Verbal Reasoning,mixed
46,"No apples are blue. Some fruits are apples.
Which conclusion follows?",mcq,"[""Some fruits are not blue."",""All fruits are blue."",""Some apples are blue."",""No fruits are blue.""]",0,Basic syllogism/logic.,Verbal Reasoning,mixed
47,He is known _____ his honesty.,mcq,"[""for"",""to"",""by"",""with""]",0,The correct preposition/conjunction is “for”.,Fill in the Blanks,mixed
48,She insisted _____ paying the bill.,mcq,"[""at"",""on"",""to"",""for""]",1,The correct preposition/conjunction is “on”.,Fill in the Blanks,mixed
49,She insisted _____ paying the bill.,mcq,"[""for"",""to"",""on"",""at""]",2,The correct preposition/conjunction is “on”.,Fill in the Blanks,mixed
50,She insisted _____ paying the bill.,mcq,"[""at"",""on"",""to"",""for""]",1,The correct preposition/conjunction is “on”.,Fill in the Blanks,mixed
