id,text,type,options_json,correct_index,explanation,topic,difficulty
36,Choose the grammatically correct sentence:,mcq,"[""Each of the boys have a pen."",""Each of the boys has a pen."",""Each  of the boys have a pen."",""each of the boys has a pen.""]",1,Correct form: “Each of the boys has a pen.”.,Sentence Correction,mixed
37,Choose the grammatically correct sentence:,mcq,"[""Neither of the two is correct."",""Neither of the two are correct."",""Neither  of the two are correct."",""neither of the two is correct.""]",0,Correct form: “Neither of the two is correct.”.,Sentence Correction,mixed
38,Choose the grammatically correct sentence:,mcq,"[""neither of the two is correct."",""Neither  of the two are correct."",""Neither of the two is correct."",""Neither of the two are correct.""]",2,Correct form: “Neither of the two is correct.”.,Sentence Correction,mixed
39,Choose the grammatically correct sentence:,mcq,"[""He is living here since 2010."",""he has been living here since 2010."",""He  is living here since 2010."",""He has been living here since 2010.""]",3,Correct form: “He has been living here since 2010.”.,Sentence Correction,mixed
40,Choose the grammatically correct sentence:,mcq,"[""He is senior to me."",""He is senior than me."",""He  is senior than me."",""he is senior to me.""]",0,Correct form: “He is senior to me.”.,Sentence Correction,mixed
41,Choose the grammatically correct sentence:,mcq,"[""the scenery here is beautiful."",""The sceneries here are beautiful."",""The  sceneries here are beautiful."",""The scenery here is beautiful.""]",3,Correct form: “The scenery here is beautiful.”.,Sentence Correction,mixed
42,Choose the grammatically correct sentence:,mcq,"[""He is senior than me."",""he is senior to me."",""He  is senior than me."",""He is senior to me.""]",3,Correct form: “He is senior to me.”.,Sentence Correction,mixed
43,"Arrange the parts to form a coherent paragraph:
D. The park was decorated with lights and banners.
A. The festival drew visitors from many cities.
C. Local musicians performed throughout the day.
B. Stalls offered regional snacks and handicrafts.",mcq,"[""ABCD"",""CABD"",""ACBD"",""BACD""]",0,Logical flow: A (overview) → B (stalls) → C (music) → D (decor).,Para Jumbles,mixed
44,"Arrange the parts to form a coherent paragraph:
A. The festival drew visitors from many cities.
C. Local musicians performed throughout the day.
D. The park was decorated with lights and banners.
B. Stalls offered regional snacks and handicrafts.",mcq,"[""CABD"",""BACD"",""ACBD"",""ABCD""]",3,Logical flow: A (overview) → B (stalls) → C (music) → D (decor).,Para Jumbles,mixed
45,"No apples are blue. Some fruits are apples.
Which conclusion follows?",mcq,"[""Some fruits are not blue."",""All fruits are blue."",""Some apples are blue."",""No fruits are blue.""]",0,Basic syllogism/logic.,Verbal Reasoning,mixed
46,"No apples are blue. Some fruits are apples.
Which conclusion follows?",mcq,"[""Some fruits are not blue."",""All fruits are blue."",""Some apples are blue."",""No fruits are blue.""]",0,Basic syllogism/logic.,Verbal Reasoning,mixed
47,"This problem is tough, _____ we can solve it together.",mcq,"[""but"",""so"",""or"",""and""]",0,The correct preposition/conjunction is “but”.,Fill in the Blanks,mixed
48,She insisted _____ paying the bill.,mcq,"[""to"",""at"",""on"",""for""]",2,The correct preposition/conjunction is “on”.,Fill in the Blanks,mixed
49,"This problem is tough, _____ we can solve it together.",mcq,"[""or"",""and"",""but"",""so""]",2,The correct preposition/conjunction is “but”.,Fill in the Blanks,mixed
50,He is known _____ his honesty.,mcq,"[""by"",""with"",""for"",""to""]",2,The correct preposition/conjunction is “for”.,Fill in the Blanks,mixed
