id,text,type,options_json,correct_index,explanation,topic,difficulty
38,Choose the grammatically correct sentence:,mcq,"[""He is senior than me."",""He is senior to me."",""he is senior to me."",""He  is senior than me.""]",1,Correct form: “He is senior to me.”.,Sentence Correction,mixed
39,Choose the grammatically correct sentence:,mcq,"[""He is senior than me."",""he is senior to me."",""He is senior to me."",""He  is senior than me.""]",2,Correct form: “He is senior to me.”.,Sentence Correction,mixed
40,Choose the grammatically correct sentence:,mcq,"[""he has been living here since 2010."",""He  is living here since 2010."",""He has been living here since 2010."",""He is living here since 2010.""]",2,Correct form: “He has been living here since 2010.”.,Sentence Correction,mixed
41,Choose the grammatically correct sentence:,mcq,"[""He is senior than me."",""he is senior to me."",""He is senior to me."",""He  is senior than me.""]",2,Correct form: “He is senior to me.”.,Sentence Correction,mixed
42,Choose the grammatically correct sentence:,mcq,"[""He is senior than me."",""he is senior to me."",""He  is senior than me."",""He is senior to me.""]",3,Correct form: “He is senior to me.”.,Sentence Correction,mixed
43,"Arrange the parts to form a coherent paragraph:
C. Local musicians performed throughout the day.
A. The festival drew visitors from many cities.
B. Stalls offered regional snacks and handicrafts.
D. The park was decorated with lights and banners.",mcq,"[""ACBD"",""BACD"",""CABD"",""ABCD""]",3,Logical flow: A (overview) → B (stalls) → C (music) → D (decor).,Para Jumbles,mixed
44,"Arrange the parts to form a coherent paragraph:
D. The park was decorated with lights and banners.
A. The festival drew visitors from many cities.
C. Local musicians performed throughout the day.
B. Stalls offered regional snacks and handicrafts.",mcq,"[""CABD"",""ABCD"",""ACBD"",""BACD""]",1,Logical flow: A (overview) → B (stalls) → C (music) → D (decor).,Para Jumbles,mixed
45,"All poets are dreamers. Some dreamers are teachers.
Which conclusion follows?",mcq,"[""Some poets may be teachers."",""All dreamers are poets."",""No teacher is a poet."",""Some teachers are not dreamers.""]",0,Basic syllogism/logic.,Verbal Reasoning,mixed
46,"All poets are dreamers. Some dreamers are teachers.
Which conclusion follows?",mcq,"[""Some poets may be teachers."",""All dreamers are poets."",""No teacher is a poet."",""Some teachers are not dreamers.""]",0,Basic syllogism/logic.,Verbal Reasoning,mixed
47,He is known _____ his honesty.,mcq,"[""to"",""by"",""with"",""for""]",3,The correct preposition/conjunction is “for”.,Fill in the Blanks,mixed
48,He is known _____ his honesty.,mcq,"[""with"",""for"",""to"",""by""]",1,The correct preposition/conjunction is “for”.,Fill in the Blanks,mixed
49,She insisted _____ paying the bill.,mcq,"[""at"",""for"",""on"",""to""]",2,The correct preposition/conjunction is “on”.,Fill in the Blanks,mixed
50,She insisted _____ paying the bill.,mcq,"[""for"",""on"",""at"",""to""]",1,The correct preposition/conjunction is “on”.,Fill in the Blanks,mixed
