id,text,type,options_json,correct_index,explanation,topic,difficulty
38,Choose the grammatically correct sentence:,mcq,"[""She do not like tea."",""she does not like tea."",""She  do not like tea."",""She does not like tea.""]",3,Correct form: “She does not like tea.”.,Sentence Correction,mixed
39,Choose the grammatically correct sentence:,mcq,"[""he has been living here since 2010."",""He has been living here since 2010."",""He  is living here since 2010."",""He is living here since 2010.""]",1,Correct form: “He has been living here since 2010.”.,Sentence Correction,mixed
40,Choose the grammatically correct sentence:,mcq,"[""He has been living here since 2010."",""He  is living here since 2010."",""he has been living here since 2010."",""He is living here since 2010.""]",0,Correct form: “He has been living here since 2010.”.,Sentence Correction,mixed
41,Choose the grammatically correct sentence:,mcq,"[""Each of the boys have a pen."",""each of the boys has a pen."",""Each of the boys has a pen."",""Each  of the boys have a pen.""]",2,Correct form: “Each of the boys has a pen.”.,Sentence Correction,mixed
42,Choose the grammatically correct sentence:,mcq,"[""he is senior to me."",""He is senior than me."",""He is senior to me."",""He  is senior than me.""]",2,Correct form: “He is senior to me.”.,Sentence Correction,mixed
43,"Arrange the parts to form a coherent paragraph:
B. Stalls offered regional snacks and handicrafts.
D. The park was decorated with lights and banners.
A. The festival drew visitors from many cities.
C. Local musicians performed throughout the day.",mcq,"[""BACD"",""ABCD"",""ACBD"",""CABD""]",1,Logical flow: A (overview) → B (stalls) → C (music) → D (decor).,Para Jumbles,mixed
44,"Arrange the parts to form a coherent paragraph:
B. Stalls offered regional snacks and handicrafts.
A. The festival drew visitors from many cities.
C. Local musicians performed throughout the day.
D. The park was decorated with lights and banners.",mcq,"[""ABCD"",""ACBD"",""BACD"",""CABD""]",0,Logical flow: A (overview) → B (stalls) → C (music) → D (decor).,Para Jumbles,mixed
45,"All poets are dreamers. Some dreamers are teachers.
Which conclusion follows?",mcq,"[""Some poets may be teachers."",""All dreamers are poets."",""No teacher is a poet."",""Some teachers are not dreamers.""]",0,Basic syllogism/logic.,Verbal Reasoning,mixed
46,"All poets are dreamers. Some dreamers are teachers.
Which conclusion follows?",mcq,"[""Some poets may be teachers."",""All dreamers are poets."",""No teacher is a poet."",""Some teachers are not dreamers.""]",0,Basic syllogism/logic.,Verbal Reasoning,mixed
47,The train arrives _____ 7 a.m.,mcq,"[""at"",""on"",""in"",""by""]",0,The correct preposition/conjunction is “at”.,Fill in the Blanks,mixed
48,"This problem is tough, _____ we can solve it together.",mcq,"[""but"",""and"",""so"",""or""]",0,The correct preposition/conjunction is “but”.,Fill in the Blanks,mixed
49,The train arrives _____ 7 a.m.,mcq,"[""at"",""in"",""on"",""by""]",0,The correct preposition/conjunction is “at”.,Fill in the Blanks,mixed
50,She insisted _____ paying the bill.,mcq,"[""at"",""to"",""for"",""on""]",3,The correct preposition/conjunction is “on”.,Fill in the Blanks,mixed
