id,text,type,options_json,correct_index,explanation,topic,difficulty
37,Choose the grammatically correct sentence:,mcq,"[""The  sceneries here are beautiful."",""the scenery here is beautiful."",""The scenery here is beautiful."",""The sceneries here are beautiful.""]",2,Correct form: “The scenery here is beautiful.”.,Sentence Correction,mixed
38,Choose the grammatically correct sentence:,mcq,"[""The  sceneries here are beautiful."",""The sceneries here are beautiful."",""The scenery here is beautiful."",""the scenery here is beautiful.""]",2,Correct form: “The scenery here is beautiful.”.,Sentence Correction,mixed
39,Choose the grammatically correct sentence:,mcq,"[""Each of the boys have a pen."",""each of the boys has a pen."",""Each  of the boys have a pen."",""Each of the boys has a pen.""]",3,Correct form: “Each of the boys has a pen.”.,Sentence Correction,mixed
40,Choose the grammatically correct sentence:,mcq,"[""He  is living here since 2010."",""He has been living here since 2010."",""He is living here since 2010."",""he has been living here since 2010.""]",1,Correct form: “He has been living here since 2010.”.,Sentence Correction,mixed
41,Choose the grammatically correct sentence:,mcq,"[""he is senior to me."",""He is senior than me."",""He  is senior than me."",""He is senior to me.""]",3,Correct form: “He is senior to me.”.,Sentence Correction,mixed
42,Choose the grammatically correct sentence:,mcq,"[""The  sceneries here are beautiful."",""the scenery here is beautiful."",""The sceneries here are beautiful."",""The scenery here is beautiful.""]",3,Correct form: “The scenery here is beautiful.”.,Sentence Correction,mixed
43,"Arrange the parts to form a coherent paragraph:
A. The festival drew visitors from many cities.
D. The park was decorated with lights and banners.
C. Local musicians performed throughout the day.
B. Stalls offered regional snacks and handicrafts.",mcq,"[""CABD"",""ACBD"",""ABCD"",""BACD""]",2,Logical flow: A (overview) → B (stalls) → C (music) → D (decor).,Para Jumbles,mixed
44,"Arrange the parts to form a coherent paragraph:
B. Stalls offered regional snacks and handicrafts.
A. The festival drew visitors from many cities.
D. The park was decorated with lights and banners.
C. Local musicians performed throughout the day.",mcq,"[""ABCD"",""ACBD"",""CABD"",""BACD""]",0,Logical flow: A (overview) → B (stalls) → C (music) → D (decor).,Para Jumbles,mixed
45,"All poets are dreamers. Some dreamers are teachers.
Which conclusion follows?",mcq,"[""Some poets may be teachers."",""All dreamers are poets."",""No teacher is a poet."",""Some teachers are not dreamers.""]",0,Basic syllogism/logic.,Verbal Reasoning,mixed
46,"All poets are dreamers. Some dreamers are teachers.
Which conclusion follows?",mcq,"[""Some poets may be teachers."",""All dreamers are poets."",""No teacher is a poet."",""Some teachers are not dreamers.""]",0,Basic syllogism/logic.,Verbal Reasoning,mixed
47,She insisted _____ paying the bill.,mcq,"[""to"",""for"",""at"",""on""]",3,The correct preposition/conjunction is “on”.,Fill in the Blanks,mixed
48,The train arrives _____ 7 a.m.,mcq,"[""by"",""at"",""on"",""in""]",1,The correct preposition/conjunction is “at”.,Fill in the Blanks,mixed
49,She insisted _____ paying the bill.,mcq,"[""to"",""at"",""for"",""on""]",3,The correct preposition/conjunction is “on”.,Fill in the Blanks,mixed
50,He is known _____ his honesty.,mcq,"[""to"",""by"",""with"",""for""]",3,The correct preposition/conjunction is “for”.,Fill in the Blanks,mixed
