id,text,type,options_json,correct_index,explanation,topic,difficulty
38,Choose the grammatically correct sentence:,mcq,"[""He is senior to me."",""He is senior than me."",""he is senior to me."",""He  is senior than me.""]",0,Correct form: “He is senior to me.”.,Sentence Correction,mixed
39,Choose the grammatically correct sentence:,mcq,"[""the scenery here is beautiful."",""The scenery here is beautiful."",""The  sceneries here are beautiful."",""The sceneries here are beautiful.""]",1,Correct form: “The scenery here is beautiful.”.,Sentence Correction,mixed
40,Choose the grammatically correct sentence:,mcq,"[""He  is living here since 2010."",""He is living here since 2010."",""he has been living here since 2010."",""He has been living here since 2010.""]",3,Correct form: “He has been living here since 2010.”.,Sentence Correction,mixed
41,Choose the grammatically correct sentence:,mcq,"[""He has been living here since 2010."",""He  is living here since 2010."",""he has been living here since 2010."",""He is living here since 2010.""]",0,Correct form: “He has been living here since 2010.”.,Sentence Correction,mixed
42,Choose the grammatically correct sentence:,mcq,"[""She do not like tea."",""She does not like tea."",""She  do not like tea."",""she does not like tea.""]",1,Correct form: “She does not like tea.”.,Sentence Correction,mixed
43,"Arrange the parts to form a coherent paragraph:
A. The festival drew visitors from many cities.
B. Stalls offered regional snacks and handicrafts.
D. The park was decorated with lights and banners.
C. Local musicians performed throughout the day.",mcq,"[""BACD"",""ABCD"",""ACBD"",""CABD""]",1,Logical flow: A (overview) → B (stalls) → C (music) → D (decor).,Para Jumbles,mixed
44,"Arrange the parts to form a coherent paragraph:
D. The park was decorated with lights and banners.
A. The festival drew visitors from many cities.
C. Local musicians performed throughout the day.
B. Stalls offered regional snacks and handicrafts.",mcq,"[""ABCD"",""ACBD"",""BACD"",""CABD""]",0,Logical flow: A (overview) → B (stalls) → C (music) → D (decor).,Para Jumbles,mixed
45,"No apples are blue. Some fruits are apples.
Which conclusion follows?",mcq,"[""Some fruits are not blue."",""All fruits are blue."",""Some apples are blue."",""No fruits are blue.""]",0,Basic syllogism/logic.,Verbal Reasoning,mixed
46,"All poets are dreamers. Some dreamers are teachers.
Which conclusion follows?",mcq,"[""Some poets may be teachers."",""All dreamers are poets."",""No teacher is a poet."",""Some teachers are not dreamers.""]",0,Basic syllogism/logic.,Verbal Reasoning,mixed
47,"This problem is tough, _____ we can solve it together.",mcq,"[""or"",""so"",""but"",""and""]",2,The correct preposition/conjunction is “but”.,Fill in the Blanks,mixed
48,"This problem is tough, _____ we can solve it together.",mcq,"[""and"",""so"",""or"",""but""]",3,The correct preposition/conjunction is “but”.,Fill in the Blanks,mixed
49,He is known _____ his honesty.,mcq,"[""by"",""with"",""for"",""to""]",2,The correct preposition/conjunction is “for”.,Fill in the Blanks,mixed
50,He is known _____ his honesty.,mcq,"[""for"",""to"",""with"",""by""]",0,The correct preposition/conjunction is “for”.,Fill in the Blanks,mixed
